PID,Area,DC1117EW_C_SEX,DC1117EW_C_AGE,Age,NewEthpop_ETH
6382,E02000001,2,63.0,62.86042168676625,WBI
6383,E02000001,2,63.0,62.30258448663232,WBI
6384,E02000001,2,63.0,62.59662123594727,WBI
6385,E02000001,2,63.0,62.681379787316885,WBI
6386,E02000001,2,63.0,62.41379772052481,WBI
6387,E02000001,2,63.0,62.098837122656036,WBI
6388,E02000001,2,63.0,62.355696510598555,WBI
6389,E02000001,2,63.0,62.6554518737579,WBI
6390,E02000001,2,63.0,62.892042999554484,WBI
6391,E02000001,2,63.0,62.59303168170559,WBI
6392,E02000001,2,63.0,62.83901503971792,WHO
6393,E02000001,2,63.0,62.98318760310968,WHO
6394,E02000001,2,63.0,62.70916259216526,WHO
6395,E02000001,2,63.0,62.53767076797837,WHO
6396,E02000001,2,63.0,62.98442217970698,MIX
6397,E02000001,2,63.0,62.49651762711546,MIX
6398,E02000001,2,63.0,62.89057539200622,MIX
6399,E02000001,2,63.0,62.33251121960765,MIX
6400,E02000001,2,63.0,62.98855907441086,IND
6401,E02000001,2,63.0,62.533878180076805,IND
6403,E02000001,2,63.0,62.84049386154238,CHI
6404,E02000001,2,63.0,62.22547375702398,CHI
6405,E02000001,2,63.0,62.839724432655835,OAS
6406,E02000001,2,63.0,62.10698986009948,OAS
6407,E02000001,2,63.0,62.37492955390749,BLA
6408,E02000001,2,63.0,62.598210834773646,OTH
6409,E02000001,2,64.0,63.13826414994746,WBI
6410,E02000001,2,64.0,63.066731356010145,WBI
6411,E02000001,2,64.0,63.99663815957996,WBI
6412,E02000001,2,64.0,63.4384943987088,WBI
6413,E02000001,2,64.0,63.69073255575,WBI
6414,E02000001,2,64.0,63.414959908471026,WBI
6415,E02000001,2,64.0,63.6620205738767,WBI
6416,E02000001,2,64.0,63.44069982593173,WBI
6417,E02000001,2,64.0,63.15891284749746,WBI
6418,E02000001,2,64.0,63.79005501179917,WBI
6419,E02000001,2,64.0,63.67849976326541,WBI
6420,E02000001,2,64.0,63.25707619533848,WBI
6421,E02000001,2,64.0,63.69610820599988,WBI
6422,E02000001,2,64.0,63.364024258839,WBI
6423,E02000001,2,64.0,63.50314010607957,WBI
6424,E02000001,2,64.0,63.61281793531727,WBI
6425,E02000001,2,64.0,63.70477922040388,WBI
6426,E02000001,2,64.0,63.530137981859035,WBI
6427,E02000001,2,64.0,63.199616504431006,WHO
6428,E02000001,2,64.0,63.777942959011924,WHO
6429,E02000001,2,64.0,63.18652366512018,WHO
6430,E02000001,2,64.0,63.609890537926795,WHO
6431,E02000001,2,64.0,63.38449037543568,WHO
6432,E02000001,2,64.0,63.66573440527359,WHO
6433,E02000001,2,64.0,63.83426253740017,MIX
6434,E02000001,2,64.0,63.58645426534501,MIX
6435,E02000001,2,64.0,63.975797915928275,IND
6436,E02000001,2,64.0,63.6038434213828,CHI
6437,E02000001,2,64.0,63.95668940047091,OAS
6438,E02000001,2,64.0,63.972569492763064,BLC
6439,E02000001,2,64.0,63.25307676726993,OBL
6440,E02000001,2,64.0,63.83177668189838,OTH
6441,E02000001,2,65.0,64.89695651175246,WBI
6442,E02000001,2,65.0,64.18763047391957,WBI
6443,E02000001,2,65.0,64.76365007437079,WBI
6444,E02000001,2,65.0,64.10415893108456,WBI
6445,E02000001,2,65.0,64.85017385923513,WBI
6446,E02000001,2,65.0,64.05856573480436,WBI
6447,E02000001,2,65.0,64.86424175734318,WBI
6448,E02000001,2,65.0,64.45943580624606,WBI
6449,E02000001,2,65.0,64.94236087219943,WBI
6450,E02000001,2,65.0,64.45541246007303,WBI
6451,E02000001,2,65.0,64.60473255631354,WBI
6452,E02000001,2,65.0,64.99535220985302,WBI
6454,E02000001,2,65.0,64.66800866984535,WBI
6455,E02000001,2,65.0,64.20232571503955,WBI
6456,E02000001,2,65.0,64.25483028466022,WBI
6457,E02000001,2,65.0,64.67709430003868,WBI
6458,E02000001,2,65.0,64.19020810303374,WBI
6459,E02000001,2,65.0,64.64995113012529,WBI
6460,E02000001,2,65.0,64.1539967740246,WBI
6461,E02000001,2,65.0,64.46232405184372,WHO
6462,E02000001,2,65.0,64.87955614563352,WHO
6463,E02000001,2,65.0,64.20409732597537,WHO
6464,E02000001,2,65.0,64.8749492750816,WHO
6465,E02000001,2,65.0,64.75886274324972,WHO
6466,E02000001,2,65.0,64.81291594708533,WHO
6467,E02000001,2,65.0,64.02705450750719,WHO
6468,E02000001,2,65.0,64.46976026896462,WHO
6469,E02000001,2,65.0,64.5839813986045,MIX
6470,E02000001,2,65.0,64.82133213327029,MIX
6471,E02000001,2,65.0,64.26733975854856,MIX
6472,E02000001,2,65.0,64.73607531046814,MIX
6473,E02000001,2,65.0,64.33292661355091,IND
6474,E02000001,2,65.0,64.3421914529234,IND
6475,E02000001,2,65.0,64.21130369383978,BAN
6476,E02000001,2,65.0,64.70468949207628,CHI
6477,E02000001,2,65.0,64.18428700573881,CHI
6478,E02000001,2,65.0,64.93943117128757,CHI
6479,E02000001,2,65.0,64.91809291052869,CHI
6480,E02000001,2,65.0,64.05609139701671,OAS
6481,E02000001,2,65.0,64.345374323922,BLC
6482,E02000001,2,66.0,65.53980701083961,WBI
6483,E02000001,2,66.0,65.02533335842783,WBI
6484,E02000001,2,66.0,65.01213064795931,WBI
6485,E02000001,2,66.0,65.23453900807212,WBI
6486,E02000001,2,66.0,65.32401048278348,WBI
6487,E02000001,2,66.0,65.74086791812624,WBI
6488,E02000001,2,66.0,65.58135959986379,WBI
6489,E02000001,2,66.0,65.00493962812152,WBI
6490,E02000001,2,66.0,65.11446366782722,WBI
6491,E02000001,2,66.0,65.75469547994466,WBI
6492,E02000001,2,66.0,65.83789789089872,WBI
6493,E02000001,2,66.0,65.14073949463787,WBI
6494,E02000001,2,66.0,65.58223820899404,WBI
6495,E02000001,2,66.0,65.34157011326474,WBI
6496,E02000001,2,66.0,65.23173538427304,WBI
6497,E02000001,2,66.0,65.19620715163147,WBI
6498,E02000001,2,66.0,65.95803656386799,WBI
6499,E02000001,2,66.0,65.09810521312981,WBI
6500,E02000001,2,66.0,65.01722027878202,WBI
6502,E02000001,2,66.0,65.00001759819551,WBI
6503,E02000001,2,66.0,65.45018433868356,WBI
6504,E02000001,2,66.0,65.9702629822701,WBI
6505,E02000001,2,66.0,65.1443306893542,WBI
6506,E02000001,2,66.0,65.02705873075392,WBI
6507,E02000001,2,66.0,65.22976678037236,WBI
6508,E02000001,2,66.0,65.90674942540164,WBI
6509,E02000001,2,66.0,65.33011998890963,WBI
6510,E02000001,2,66.0,65.9894067961985,WBI
6511,E02000001,2,66.0,65.51872831090941,WBI
6512,E02000001,2,66.0,65.4257508597725,WHO
6513,E02000001,2,66.0,65.16346654162905,WHO
6514,E02000001,2,66.0,65.75831542915009,WHO
6515,E02000001,2,66.0,65.58158488207494,WHO
6516,E02000001,2,66.0,65.00010546099554,WHO
6517,E02000001,2,66.0,65.11780312724386,WHO
6518,E02000001,2,66.0,65.51896188423581,WHO
6519,E02000001,2,66.0,65.7731243774693,WHO
6520,E02000001,2,66.0,65.18128721065796,WHO
6521,E02000001,2,66.0,65.11113240490522,WHO
6522,E02000001,2,66.0,65.58853073273153,WHO
6523,E02000001,2,66.0,65.77646281134037,WHO
6524,E02000001,2,66.0,65.38043133673568,MIX
6525,E02000001,2,66.0,65.63198145980735,MIX
6526,E02000001,2,66.0,65.72690093158806,IND
6527,E02000001,2,66.0,65.55030443334724,IND
6528,E02000001,2,66.0,65.96353722718143,BAN
6529,E02000001,2,66.0,65.28521679032227,BAN
6530,E02000001,2,66.0,65.09921390571526,CHI
6531,E02000001,2,66.0,65.51713306330862,OAS
6532,E02000001,2,66.0,65.47638853339953,OAS
6533,E02000001,2,66.0,65.90192920332821,OAS
6534,E02000001,2,66.0,65.28206162024152,BLC
6535,E02000001,2,66.0,65.69614352624876,BLC
6536,E02000001,2,66.0,65.6862857244237,OTH
6537,E02000001,2,67.0,66.51576154126724,WBI
6539,E02000001,2,67.0,66.1326259638393,WBI
6540,E02000001,2,67.0,66.6625632209843,WBI
6541,E02000001,2,67.0,66.70648704369017,WBI
6542,E02000001,2,67.0,66.19986010592547,WBI
6543,E02000001,2,67.0,66.70029866011097,WBI
6544,E02000001,2,67.0,66.83523330533387,WBI
6545,E02000001,2,67.0,66.98563080459232,WBI
6546,E02000001,2,67.0,66.80821672934087,WBI
6547,E02000001,2,67.0,66.59310587601252,WBI
6548,E02000001,2,67.0,66.14509819914977,WBI
6549,E02000001,2,67.0,66.55263855704578,WBI
6550,E02000001,2,67.0,66.34125703565444,WBI
6551,E02000001,2,67.0,66.63007630462795,WBI
6552,E02000001,2,67.0,66.30938587086652,WBI
6553,E02000001,2,67.0,66.58643388190086,WBI
6554,E02000001,2,67.0,66.85409601843087,WBI
6555,E02000001,2,67.0,66.59151967338961,WBI
6556,E02000001,2,67.0,66.05757099507025,WBI
6558,E02000001,2,67.0,66.96626572933181,WHO
6559,E02000001,2,67.0,66.20310795457442,WHO
6560,E02000001,2,67.0,66.70962498825189,WHO
6561,E02000001,2,67.0,66.19134452214739,WHO
6562,E02000001,2,67.0,66.15092099543145,WHO
6563,E02000001,2,67.0,66.7764692334668,WHO
6564,E02000001,2,67.0,66.24510624024111,WHO
6565,E02000001,2,67.0,66.19351855335714,MIX
6566,E02000001,2,67.0,66.50240371196573,MIX
6567,E02000001,2,67.0,66.76827755585953,MIX
6568,E02000001,2,67.0,66.67532172123771,BAN
6569,E02000001,2,67.0,66.51727463774492,BAN
6570,E02000001,2,67.0,66.21328666800588,CHI
6571,E02000001,2,67.0,66.92262031410544,CHI
6572,E02000001,2,67.0,66.2843300493281,OAS
6573,E02000001,2,67.0,66.67513609211714,OAS
6574,E02000001,2,67.0,66.60473938495987,OAS
6575,E02000001,2,67.0,66.2075260268256,BLC
6576,E02000001,2,67.0,66.95246130352737,OTH
6577,E02000001,2,68.0,67.97048732316492,WBI
6578,E02000001,2,68.0,67.70353808990293,WBI
6579,E02000001,2,68.0,67.20178887108487,WBI
6580,E02000001,2,68.0,67.86073362229945,WBI
6581,E02000001,2,68.0,67.46569859931698,WBI
6582,E02000001,2,68.0,67.94632474653392,WBI
6583,E02000001,2,68.0,67.91606741141217,WBI
6584,E02000001,2,68.0,67.7155900205444,WBI
6585,E02000001,2,68.0,67.42864912316435,WBI
6586,E02000001,2,68.0,67.76125196012127,WBI
6588,E02000001,2,68.0,67.45542981363201,WBI
6589,E02000001,2,68.0,67.2475001830751,WBI
6590,E02000001,2,68.0,67.9477710124145,WBI
6591,E02000001,2,68.0,67.27562346158189,WBI
6592,E02000001,2,68.0,67.34204556563805,WBI
6593,E02000001,2,68.0,67.18882910936325,WBI
6594,E02000001,2,68.0,67.92196757479066,WBI
6595,E02000001,2,68.0,67.6959929853774,WBI
6596,E02000001,2,68.0,67.79241789123952,WBI
6597,E02000001,2,68.0,67.39460905516708,WHO
6598,E02000001,2,68.0,67.01637569166363,WHO
6599,E02000001,2,68.0,67.24323413804332,WHO
6600,E02000001,2,68.0,67.2695130397505,WHO
6601,E02000001,2,68.0,67.95806660715922,WHO
6602,E02000001,2,68.0,67.38750954532193,WHO
6603,E02000001,2,68.0,67.85273548526915,WHO
6604,E02000001,2,68.0,67.30605171816688,WHO
6605,E02000001,2,68.0,67.14157625887417,WHO
6606,E02000001,2,68.0,67.7473747406043,MIX
6607,E02000001,2,68.0,67.98432511361185,MIX
6608,E02000001,2,68.0,67.92415412938368,IND
6609,E02000001,2,68.0,67.56483536406496,IND
6610,E02000001,2,68.0,67.0067728623566,BAN
6611,E02000001,2,68.0,67.65232857312512,CHI
6612,E02000001,2,68.0,67.43593529174507,CHI
6613,E02000001,2,68.0,67.83113835850506,OAS
6614,E02000001,2,68.0,67.26638445468916,OAS
6617,E02000001,2,69.0,68.9467889994216,WBI
6618,E02000001,2,69.0,68.60396090925714,WBI
6619,E02000001,2,69.0,68.83362363573494,WBI
6620,E02000001,2,69.0,68.24164982729778,WBI
6621,E02000001,2,69.0,68.24548176642622,WBI
6622,E02000001,2,69.0,68.9401191647789,WBI
6623,E02000001,2,69.0,68.57637081105385,WBI
6624,E02000001,2,69.0,68.74014156227112,WBI
6625,E02000001,2,69.0,68.5261314553675,WBI
6626,E02000001,2,69.0,68.99235174435356,WBI
6627,E02000001,2,69.0,68.19841836288872,WBI
6628,E02000001,2,69.0,68.97342691579314,WBI
6629,E02000001,2,69.0,68.64034937058472,WBI
6630,E02000001,2,69.0,68.0838817154636,WBI
6631,E02000001,2,69.0,68.81121880749492,WBI
6632,E02000001,2,69.0,68.38736404364003,WBI
6633,E02000001,2,69.0,68.59041222384778,WBI
6634,E02000001,2,69.0,68.61171980239365,WBI
6635,E02000001,2,69.0,68.67263708142798,WBI
6636,E02000001,2,69.0,68.90106627389692,WBI
6637,E02000001,2,69.0,68.34998884048554,WBI
6638,E02000001,2,69.0,68.08661964377285,WHO
6639,E02000001,2,69.0,68.11323822460378,WHO
6640,E02000001,2,69.0,68.10739538205198,WHO
6641,E02000001,2,69.0,68.36415590760144,WHO
6642,E02000001,2,69.0,68.71377179327516,WHO
6643,E02000001,2,69.0,68.69583413496609,WHO
6645,E02000001,2,69.0,68.56129003269237,WHO
6646,E02000001,2,69.0,68.40643301434426,WHO
6647,E02000001,2,69.0,68.93049277024974,WHO
6648,E02000001,2,69.0,68.56921449463039,MIX
6649,E02000001,2,69.0,68.80738848123382,MIX
6650,E02000001,2,69.0,68.99349001458108,BAN
6651,E02000001,2,69.0,68.91220377224371,BAN
6652,E02000001,2,69.0,68.97346234891725,CHI
6653,E02000001,2,69.0,68.4882374540639,CHI
6654,E02000001,2,69.0,68.84671274382501,OAS
6655,E02000001,2,69.0,68.81544412073568,OAS
6656,E02000001,2,69.0,68.22527245417774,OTH
6657,E02000001,2,69.0,68.93205661008585,OTH
6658,E02000001,2,70.0,69.9588638377183,WBI
6660,E02000001,2,70.0,69.66646956025883,WBI
6661,E02000001,2,70.0,69.5411553024015,WBI
6662,E02000001,2,70.0,69.10723696477672,WBI
6663,E02000001,2,70.0,69.28510347381193,WBI
6664,E02000001,2,70.0,69.94141360253205,WBI
6665,E02000001,2,70.0,69.22917816524665,WBI
6666,E02000001,2,70.0,69.526846849242,WBI
6667,E02000001,2,70.0,69.53455832162598,WBI
6668,E02000001,2,70.0,69.44423109370334,WBI
6669,E02000001,2,70.0,69.08060544153119,WBI
6670,E02000001,2,70.0,69.59201034463904,WBI
6672,E02000001,2,70.0,69.90439036039626,WBI
6674,E02000001,2,70.0,69.09367258816562,WBI
6675,E02000001,2,70.0,69.03283047587256,WBI
6676,E02000001,2,70.0,69.84041783378896,WBI
6677,E02000001,2,70.0,69.47549955741377,WBI
6678,E02000001,2,70.0,69.70643102955304,WHO
6679,E02000001,2,70.0,69.23167108083547,WHO
6680,E02000001,2,70.0,69.20028118404741,WHO
6681,E02000001,2,70.0,69.4152605568774,WHO
6682,E02000001,2,70.0,69.97949943944425,WHO
6683,E02000001,2,70.0,69.87739001431686,WHO
6684,E02000001,2,70.0,69.3942477445795,WHO
6685,E02000001,2,70.0,69.30022478855966,MIX
6687,E02000001,2,70.0,69.701085312538,BAN
6688,E02000001,2,70.0,69.72610880005854,BAN
6689,E02000001,2,70.0,69.6511354376189,CHI
6690,E02000001,2,70.0,69.81452223979736,OAS
6691,E02000001,2,70.0,69.78015346122461,OBL
6692,E02000001,2,70.0,69.55751089122944,OTH
6693,E02000001,2,71.0,70.82412505376365,WBI
6694,E02000001,2,71.0,70.0599115453729,WBI
6695,E02000001,2,71.0,70.5827212685118,WBI
6696,E02000001,2,71.0,70.6929503007146,WBI
6697,E02000001,2,71.0,70.54808137351515,WBI
6698,E02000001,2,71.0,70.01176478542205,WBI
6699,E02000001,2,71.0,70.36746862859096,WBI
6700,E02000001,2,71.0,70.67299881128201,WBI
6701,E02000001,2,71.0,70.22815221918633,WBI
6702,E02000001,2,71.0,70.38679441055459,WBI
6703,E02000001,2,71.0,70.3755621920246,WBI
6705,E02000001,2,71.0,70.99452539598087,WBI
6706,E02000001,2,71.0,70.10772175630407,WBI
6707,E02000001,2,71.0,70.26190840558851,WBI
6708,E02000001,2,71.0,70.36632214357329,WBI
6709,E02000001,2,71.0,70.48546125077698,WBI
6710,E02000001,2,71.0,70.28153948991644,WBI
6711,E02000001,2,71.0,70.65791441752404,WBI
6712,E02000001,2,71.0,70.59197669285294,WBI
6713,E02000001,2,71.0,70.42875706824904,WBI
6714,E02000001,2,71.0,70.98880325704346,WBI
6715,E02000001,2,71.0,70.20696961081293,WHO
6717,E02000001,2,71.0,70.69968759613477,WHO
6719,E02000001,2,71.0,70.32056771625865,WHO
6720,E02000001,2,71.0,70.65056799121051,WHO
6721,E02000001,2,71.0,70.14142633322018,WHO
6722,E02000001,2,71.0,70.97268298071415,WHO
6723,E02000001,2,71.0,70.33921433662178,WHO
6724,E02000001,2,71.0,70.5566403529977,MIX
6725,E02000001,2,71.0,70.83228289565513,MIX
6726,E02000001,2,71.0,70.2730645783837,MIX
6728,E02000001,2,71.0,70.39623965896169,IND
6729,E02000001,2,71.0,70.19389870176133,BAN
6730,E02000001,2,71.0,70.25127460817103,BAN
6731,E02000001,2,71.0,70.90502022144338,BAN
6732,E02000001,2,71.0,70.91778986867183,CHI
6733,E02000001,2,71.0,70.73486129027191,OAS
6736,E02000001,2,71.0,70.34458245274647,BLA
6737,E02000001,2,72.0,71.67241649965163,WBI
6738,E02000001,2,72.0,71.65569546058398,WBI
6739,E02000001,2,72.0,71.18938622777962,WBI
6740,E02000001,2,72.0,71.9076026116729,WBI
6741,E02000001,2,72.0,71.05984271848365,WBI
6742,E02000001,2,72.0,71.08863542423762,WBI
6743,E02000001,2,72.0,71.4041391889435,WBI
6744,E02000001,2,72.0,71.68790160673257,WBI
6745,E02000001,2,72.0,71.02768645408403,WBI
6746,E02000001,2,72.0,71.03018367517512,WBI
6747,E02000001,2,72.0,71.29011261895803,WBI
6748,E02000001,2,72.0,71.29942133199737,WBI
6749,E02000001,2,72.0,71.93791331688867,WBI
6750,E02000001,2,72.0,71.04671042577941,WBI
6751,E02000001,2,72.0,71.46907640878746,WBI
6752,E02000001,2,72.0,71.65716277044433,WBI
6753,E02000001,2,72.0,71.73597932450576,WBI
6754,E02000001,2,72.0,71.12091785561543,WBI
6755,E02000001,2,72.0,71.08734642294783,WBI
6756,E02000001,2,72.0,71.80307332705809,WBI
6758,E02000001,2,72.0,71.58400952651346,WBI
6759,E02000001,2,72.0,71.69242375889905,WBI
6761,E02000001,2,72.0,71.61119249045849,WBI
6763,E02000001,2,72.0,71.69404492033931,WHO
6764,E02000001,2,72.0,71.01687026266299,WHO
6765,E02000001,2,72.0,71.42917250686509,WHO
6767,E02000001,2,72.0,71.01482257667942,WHO
6768,E02000001,2,72.0,71.10011791778025,WHO
6769,E02000001,2,72.0,71.5878125232679,WHO
6770,E02000001,2,72.0,71.77663809172712,WHO
6771,E02000001,2,72.0,71.69373497479188,WHO
6773,E02000001,2,72.0,71.39577037544191,WHO
6774,E02000001,2,72.0,71.21411374410366,MIX
6775,E02000001,2,72.0,71.9931810340218,BAN
6776,E02000001,2,72.0,71.63472562987315,BAN
6777,E02000001,2,72.0,71.49007268041672,BAN
6779,E02000001,2,72.0,71.51824831740524,CHI
6780,E02000001,2,72.0,71.36431585349149,CHI
6781,E02000001,2,72.0,71.63176625521173,OAS
6782,E02000001,2,72.0,71.15488985042944,OAS
6783,E02000001,2,72.0,71.32506653485748,OAS
6785,E02000001,2,72.0,71.01381999571446,BLA
6786,E02000001,2,72.0,71.66773626758066,OTH
6787,E02000001,2,73.0,72.3095591980946,WBI
6788,E02000001,2,73.0,72.8894329106068,WBI
6789,E02000001,2,73.0,72.07505866177576,WBI
6790,E02000001,2,73.0,72.57019506435981,WBI
6792,E02000001,2,73.0,72.92020382067957,WBI
6793,E02000001,2,73.0,72.06514689086,WBI
6794,E02000001,2,73.0,72.36404894191097,WBI
6795,E02000001,2,73.0,72.52923326214595,WBI
6796,E02000001,2,73.0,72.40883388412743,WBI
6797,E02000001,2,73.0,72.60609062287364,WBI
6799,E02000001,2,73.0,72.12784326084412,WBI
6800,E02000001,2,73.0,72.02579504710542,WBI
6801,E02000001,2,73.0,72.59244437951764,WBI
6802,E02000001,2,73.0,72.29088241563149,WBI
6803,E02000001,2,73.0,72.47606381589208,WBI
6804,E02000001,2,73.0,72.58230092221748,WBI
6806,E02000001,2,73.0,72.35676623533915,WBI
6807,E02000001,2,73.0,72.52686039629816,WBI
6808,E02000001,2,73.0,72.8213914201557,WBI
6809,E02000001,2,73.0,72.68822858835877,WBI
6811,E02000001,2,73.0,72.12154817677748,WBI
6813,E02000001,2,73.0,72.84017157191786,WBI
6814,E02000001,2,73.0,72.45423297344799,WBI
6815,E02000001,2,73.0,72.23915199744094,WBI
6816,E02000001,2,73.0,72.58642740879374,WBI
6817,E02000001,2,73.0,72.88216786826882,WHO
6818,E02000001,2,73.0,72.43198444182258,WHO
6819,E02000001,2,73.0,72.28300332362898,WHO
6820,E02000001,2,73.0,72.18653809679392,WHO
6821,E02000001,2,73.0,72.56600147211216,WHO
6822,E02000001,2,73.0,72.9063139056756,WHO
6823,E02000001,2,73.0,72.99936446687329,WHO
6824,E02000001,2,73.0,72.33557528011966,WHO
6825,E02000001,2,73.0,72.97731104203777,WHO
6826,E02000001,2,73.0,72.60517925194058,WHO
6827,E02000001,2,73.0,72.584456853441,WHO
6828,E02000001,2,73.0,72.29453814977347,WHO
6829,E02000001,2,73.0,72.99013870447351,WHO
6830,E02000001,2,73.0,72.01054762392594,MIX
6831,E02000001,2,73.0,72.21270414152629,MIX
6832,E02000001,2,73.0,72.77221582746199,MIX
6833,E02000001,2,73.0,72.84382932294055,IND
6834,E02000001,2,73.0,72.40403978093796,PAK
6836,E02000001,2,73.0,72.13654825379304,BAN
6837,E02000001,2,73.0,72.86472064984135,CHI
6839,E02000001,2,73.0,72.56356523460738,CHI
6840,E02000001,2,73.0,72.98018583309684,BLA
6841,E02000001,2,73.0,72.37339343002725,OBL
6843,E02000001,2,73.0,72.12418807537065,OTH
6844,E02000001,2,74.0,73.14749760464707,WBI
6845,E02000001,2,74.0,73.89059143657947,WBI
6846,E02000001,2,74.0,73.0973593147513,WBI
6847,E02000001,2,74.0,73.17139482261672,WBI
6848,E02000001,2,74.0,73.92372658207142,WBI
6849,E02000001,2,74.0,73.28097846998541,WBI
6850,E02000001,2,74.0,73.3888476412609,WBI
6851,E02000001,2,74.0,73.2792824449136,WBI
6852,E02000001,2,74.0,73.6285867583271,WBI
6853,E02000001,2,74.0,73.26260198549014,WBI
6855,E02000001,2,74.0,73.79588902439566,WBI
6856,E02000001,2,74.0,73.6531372557141,WBI
6857,E02000001,2,74.0,73.63018937026928,WBI
6858,E02000001,2,74.0,73.59920933749768,WBI
6859,E02000001,2,74.0,73.77727841669206,WBI
6861,E02000001,2,74.0,73.3077432288617,WBI
6862,E02000001,2,74.0,73.90446824349509,WBI
6863,E02000001,2,74.0,73.8713295569099,WBI
6864,E02000001,2,74.0,73.23962836782276,WBI
6865,E02000001,2,74.0,73.3349890654135,WBI
6866,E02000001,2,74.0,73.49886094383946,WBI
6867,E02000001,2,74.0,73.46582210310206,WBI
6868,E02000001,2,74.0,73.73646740436763,WHO
6869,E02000001,2,74.0,73.1930247302385,WHO
6870,E02000001,2,74.0,73.95973764045029,WHO
6871,E02000001,2,74.0,73.57086589460297,WHO
6872,E02000001,2,74.0,73.75614611518935,WHO
6873,E02000001,2,74.0,73.15087128830154,WHO
6874,E02000001,2,74.0,73.34379021374825,WHO
6876,E02000001,2,74.0,73.2556680517768,MIX
6877,E02000001,2,74.0,73.4047240171724,MIX
6878,E02000001,2,74.0,73.28898733457804,MIX
6879,E02000001,2,74.0,73.0107314465904,IND
6880,E02000001,2,74.0,73.83286734032768,BAN
6881,E02000001,2,74.0,73.48684728635351,CHI
6882,E02000001,2,74.0,73.53018567818135,OAS
6883,E02000001,2,74.0,73.67066062036271,OAS
6886,E02000001,2,75.0,74.51148593818623,WBI
6887,E02000001,2,75.0,74.42014077665216,WBI
6888,E02000001,2,75.0,74.25285911165828,WBI
6889,E02000001,2,75.0,74.27939497047672,WBI
6890,E02000001,2,75.0,74.04570735178481,WBI
6891,E02000001,2,75.0,74.84923624286672,WBI
6893,E02000001,2,75.0,74.66670625935578,WBI
6894,E02000001,2,75.0,74.93175912173014,WHO
6895,E02000001,2,75.0,74.82164025818123,WHO
6896,E02000001,2,75.0,74.96128356732673,WHO
6897,E02000001,2,75.0,74.29083409345773,WHO
6899,E02000001,2,75.0,74.76229072412373,MIX
6900,E02000001,2,75.0,74.9288164969154,BAN
6901,E02000001,2,75.0,74.19147484261406,CHI
6902,E02000001,2,75.0,74.19738673933394,OAS
6904,E02000001,2,75.0,74.72137558101852,OBL
6905,E02000001,2,76.0,75.44368982516013,WBI
6907,E02000001,2,76.0,75.7834055602978,WBI
6908,E02000001,2,76.0,75.95568612184752,WBI
6909,E02000001,2,76.0,75.35665261967723,WBI
6911,E02000001,2,76.0,75.70043662840497,WBI
6912,E02000001,2,76.0,75.18009968264363,WBI
6913,E02000001,2,76.0,75.91831356070674,WBI
6914,E02000001,2,76.0,75.16600935564414,WBI
6916,E02000001,2,76.0,75.2169002174835,WBI
6918,E02000001,2,76.0,75.66954231038788,WBI
6919,E02000001,2,76.0,75.14829326198132,WBI
6920,E02000001,2,76.0,75.609518592306,WBI
6921,E02000001,2,76.0,75.70667271749522,WBI
6922,E02000001,2,76.0,75.90695298171227,WBI
6923,E02000001,2,76.0,75.77429247894877,WHO
6924,E02000001,2,76.0,75.81701886545291,WHO
6925,E02000001,2,76.0,75.96922932767447,WHO
6926,E02000001,2,76.0,75.10096645685935,WHO
6929,E02000001,2,76.0,75.78856115239608,WHO
6930,E02000001,2,76.0,75.7522217144482,WHO
6932,E02000001,2,76.0,75.15022087020394,MIX
6933,E02000001,2,76.0,75.70858821441716,IND
6934,E02000001,2,76.0,75.1034191230128,BAN
6936,E02000001,2,76.0,75.25626920321349,CHI
6938,E02000001,2,76.0,75.48130115349461,OTH
6939,E02000001,2,76.0,75.66262204126018,OTH
6940,E02000001,2,77.0,76.4476460068438,WBI
6942,E02000001,2,77.0,76.29326571573023,WBI
6944,E02000001,2,77.0,76.02293476834646,WBI
6945,E02000001,2,77.0,76.42562002821069,WBI
6946,E02000001,2,77.0,76.37899215612583,WBI
6948,E02000001,2,77.0,76.55266238311667,WBI
6949,E02000001,2,77.0,76.78484531815926,WBI
6951,E02000001,2,77.0,76.28841957180063,WBI
6952,E02000001,2,77.0,76.21069409158218,WBI
6954,E02000001,2,77.0,76.64082706757563,WBI
6956,E02000001,2,77.0,76.51109710605078,WBI
6957,E02000001,2,77.0,76.3489890147219,WBI
6958,E02000001,2,77.0,76.48639394989449,WHO
6959,E02000001,2,77.0,76.6768216678731,WHO
6960,E02000001,2,77.0,76.09938237117863,WHO
6961,E02000001,2,77.0,76.60789563877474,WHO
6962,E02000001,2,77.0,76.40088940330502,WHO
6963,E02000001,2,77.0,76.02500037417471,WHO
6965,E02000001,2,77.0,76.18552865731873,IND
6966,E02000001,2,77.0,76.5247576075596,IND
6968,E02000001,2,77.0,76.67195118649157,CHI
6970,E02000001,2,77.0,76.13773690335361,BLC
6973,E02000001,2,78.0,77.36492714978436,WBI
6975,E02000001,2,78.0,77.94081371914118,WBI
6976,E02000001,2,78.0,77.90297765282827,WBI
6977,E02000001,2,78.0,77.43480295350253,WBI
6979,E02000001,2,78.0,77.40444354167636,WBI
6982,E02000001,2,78.0,77.22930807764429,WBI
6984,E02000001,2,78.0,77.03705835133735,WHO
6987,E02000001,2,78.0,77.11718291724485,WHO
