Country Code,Series Code,2019 [YR2019]
RWA,SP.POP.AG08.MA.IN,168000
RWA,SP.POP.AG09.FE.IN,167000
RWA,SP.POP.AG09.MA.IN,166000
RWA,SP.POP.AG10.FE.IN,165000
RWA,SP.POP.AG10.MA.IN,164000
RWA,SP.POP.AG11.FE.IN,162000
RWA,SP.POP.AG11.MA.IN,161000
RWA,SP.POP.AG12.FE.IN,158000
RWA,SP.POP.AG12.MA.IN,157000
RWA,SP.POP.AG13.FE.IN,153000
RWA,SP.POP.AG13.MA.IN,152000
RWA,SP.POP.AG14.FE.IN,149000
RWA,SP.POP.AG14.MA.IN,147000
RWA,SP.POP.AG15.FE.IN,144000
RWA,SP.POP.AG15.MA.IN,142000
RWA,SP.POP.AG16.FE.IN,139000
RWA,SP.POP.AG16.MA.IN,137000
RWA,SP.POP.AG17.FE.IN,135000
RWA,SP.POP.AG17.MA.IN,133000
RWA,SP.POP.AG18.FE.IN,131000
RWA,SP.POP.AG18.MA.IN,130000
RWA,SP.POP.AG19.FE.IN,128000
RWA,SP.POP.AG19.MA.IN,126000
RWA,SP.POP.AG20.FE.IN,125000
RWA,SP.POP.AG20.MA.IN,123000
RWA,SP.POP.AG21.FE.IN,121000
RWA,SP.POP.AG21.MA.IN,119000
RWA,SP.POP.AG22.FE.IN,116000
RWA,SP.POP.AG22.MA.IN,114000
RWA,SP.POP.AG23.FE.IN,111000
RWA,SP.POP.AG23.MA.IN,107000
RWA,SP.POP.AG24.FE.IN,107000
RWA,SP.POP.AG24.MA.IN,102000
RWA,SP.POP.AG25.FE.IN,102000
RWA,SP.POP.AG25.MA.IN,95000
RWA,SP.POP.0004.FE,881000
RWA,SP.POP.0509.FE,850000
RWA,SP.POP.1014.FE,786000
RWA,SP.POP.1519.FE,677000
RWA,SP.POP.2024.FE,579000
RWA,SP.POP.2529.FE,506000
RWA,SP.POP.3034.FE,527000
RWA,SP.POP.3539.FE,452000
RWA,SP.POP.4044.FE,309000
RWA,SP.POP.4549.FE,232000
RWA,SP.POP.5054.FE,177000
RWA,SP.POP.5559.FE,181000
RWA,SP.POP.6064.FE,130000
RWA,SP.POP.6569.FE,99000
RWA,SP.POP.7074.FE,63000
RWA,SP.POP.7579.FE,39000
RWA,SP.POP.80UP.FE,31000
RWA,SP.POP.0004.MA,890000
RWA,SP.POP.0509.MA,850000
RWA,SP.POP.1014.MA,780000
RWA,SP.POP.1519.MA,669000
RWA,SP.POP.2024.MA,565000
RWA,SP.POP.2529.MA,481000
RWA,SP.POP.3034.MA,513000
RWA,SP.POP.3539.MA,391000
RWA,SP.POP.4044.MA,279000
RWA,SP.POP.4549.MA,205000
RWA,SP.POP.5054.MA,177000
RWA,SP.POP.5559.MA,182000
RWA,SP.POP.6064.MA,118000
RWA,SP.POP.6569.MA,82000
RWA,SP.POP.7074.MA,45000
RWA,SP.POP.7579.MA,26000
RWA,SP.POP.80UP.MA,21000
RWA,SP.POP.0004.MA.5Y,14.18743665
RWA,SP.POP.0014.TO.ZS,39.37636993
RWA,SP.POP.0014.FE.ZS,38.61425033
RWA,SP.POP.0014.MA.ZS,40.16818909
RWA,SP.POP.0014.TO,5038000
RWA,SP.POP.0014.FE.IN,2517000
RWA,SP.POP.0014.MA.IN,2521000
RWA,SP.POP.0509.FE.5Y,13.03854576
RWA,SP.POP.0509.MA.5Y,13.55125353
RWA,SP.POP.1014.FE.5Y,12.05486895
RWA,SP.POP.1519.FE.5Y,10.39113613
RWA,SP.POP.1519.MA.5Y,10.6595135
RWA,SP.POP.1564.TO.ZS,57.45562985
RWA,SP.POP.1564.FE.IN,3770000
RWA,SP.POP.1564.FE.ZS,57.83445687
RWA,SP.POP.1564.MA.IN,3581000
RWA,SP.POP.1564.MA.ZS,57.0621251
RWA,SP.POP.1564.TO,7351000
RWA,SP.POP.2024.FE.5Y,8.884137538
RWA,SP.POP.2024.MA.5Y,9.004586396
RWA,SP.POP.2529.FE.5Y,7.766259528
RWA,SP.POP.2529.MA.5Y,7.660252937
RWA,SP.POP.3034.FE.5Y,8.076276714
RWA,SP.POP.3034.MA.5Y,8.182349866
RWA,SP.POP.3539.FE.5Y,6.938872115
RWA,SP.POP.3539.MA.5Y,6.223840971
RWA,SP.POP.4044.FE.5Y,4.736647219
RWA,SP.POP.4044.MA.5Y,4.445760054
RWA,SP.POP.4549.FE.5Y,3.558226047
RWA,SP.POP.4549.MA.5Y,3.272292943
RWA,SP.POP.5054.FE.5Y,2.717815795
RWA,SP.POP.5054.MA.5Y,2.823693084
RWA,SP.POP.5559.FE.5Y,2.776042763
RWA,SP.POP.5559.MA.5Y,2.904456995
RWA,SP.POP.6064.FE.5Y,1.989043022
RWA,SP.POP.6064.MA.5Y,1.885378354
RWA,SP.POP.65UP.TO.ZS,3.168000218
RWA,SP.POP.65UP.FE.IN,232000
RWA,SP.POP.65UP.FE.ZS,3.551292804
RWA,SP.POP.65UP.MA.IN,174000
RWA,SP.POP.65UP.MA.ZS,2.769685805
RWA,SP.POP.65UP.TO,405000
RWA,SP.POP.6569.FE.5Y,1.512213858
RWA,SP.POP.6569.MA.5Y,1.306341911
RWA,SP.POP.7074.FE.5Y,0.963766751
RWA,SP.POP.7074.MA.5Y,0.714811604
RWA,SP.POP.7579.FE.5Y,0.602578553
RWA,SP.POP.7579.MA.5Y,0.417413005
RWA,SP.POP.80UP.FE.5Y,0.472733643
RWA,SP.POP.80UP.MA.5Y,0.331119285
RWA,SP.POP.1014.MA.5Y,12.42949891
RWA,SP.POP.GROW,..
RWA,SP.POP.TOTL.FE.IN,6519000
RWA,SP.POP.TOTL.FE.ZS,50.95446475
RWA,SP.POP.TOTL.MA.IN,6275000
RWA,SP.POP.TOTL.MA.ZS,49.04553525
RWA,SP.POP.TOTL,12794000
RWA,SH.DYN.0514,..
RWA,SP.POP.BRTH.MF,..
RWA,SP.POP.DPND,74.04734795
RWA,SP.POP.DPND.OL,5.513820362
RWA,SP.POP.DPND.YG,68.53352759
RWA,SP.DYN.CBRT.IN,..
RWA,SP.DYN.CDRT.IN,..
RWA,SP.DYN.TFRT.IN,..
RWA,SP.DYN.LE00.FE.IN,..
RWA,SP.DYN.LE00.MA.IN,..
RWA,SP.DYN.LE00.IN,..
RWA,SP.DYN.AMRT.FE,..
RWA,SP.DYN.AMRT.MA,..
RWA,SP.DYN.IMRT.IN,..
RWA,SP.DYN.IMRT.FE.IN,..
RWA,SP.DYN.IMRT.MA.IN,..
RWA,SH.DYN.NMRT,..
RWA,SH.DYN.MORT,..
RWA,SH.DYN.MORT.FE,..
RWA,SH.DYN.MORT.MA,..
RWA,SM.POP.NETM,..
RWA,SH.DTH.0514,..
RWA,SH.DTH.IMRT,..
RWA,SH.DTH.NMRT,..
RWA,SH.DTH.MORT,..
RWA,SP.POP.0004.FE.5Y,13.52083562
RWA,SP.RUR.TOTL,10579000
RWA,SP.RUR.TOTL.ZS,82.687
RWA,SP.RUR.TOTL.ZG,..
RWA,SP.URB.TOTL,2215000
RWA,SP.URB.TOTL.IN.ZS,17.313
RWA,SP.URB.GROW,..
WSM,SP.POP.AG00.FE.IN,2200
WSM,SP.POP.AG00.MA.IN,2400
WSM,SP.POP.AG01.FE.IN,2200
WSM,SP.POP.AG01.MA.IN,2400
WSM,SP.POP.AG02.FE.IN,2200
WSM,SP.POP.AG02.MA.IN,2400
WSM,SP.POP.AG03.FE.IN,2200
WSM,SP.POP.AG03.MA.IN,2400
WSM,SP.POP.AG04.FE.IN,2200
WSM,SP.POP.AG04.MA.IN,2400
WSM,SP.POP.AG05.FE.IN,2300
WSM,SP.POP.AG05.MA.IN,2400
WSM,SP.POP.AG06.FE.IN,2300
WSM,SP.POP.AG06.MA.IN,2500
WSM,SP.POP.AG07.FE.IN,2300
WSM,SP.POP.AG07.MA.IN,2500
WSM,SP.POP.AG08.FE.IN,2400
WSM,SP.POP.AG08.MA.IN,2600
WSM,SP.POP.AG09.FE.IN,2400
WSM,SP.POP.AG09.MA.IN,2600
WSM,SP.POP.AG10.FE.IN,2500
WSM,SP.POP.AG10.MA.IN,2600
WSM,SP.POP.AG11.FE.IN,2400
WSM,SP.POP.AG11.MA.IN,2600
WSM,SP.POP.AG12.FE.IN,2400
WSM,SP.POP.AG12.MA.IN,2600
WSM,SP.POP.AG13.FE.IN,2300
WSM,SP.POP.AG13.MA.IN,2500
WSM,SP.POP.AG14.FE.IN,2200
WSM,SP.POP.AG14.MA.IN,2400
WSM,SP.POP.AG15.FE.IN,2100
WSM,SP.POP.AG15.MA.IN,2300
WSM,SP.POP.AG16.FE.IN,2100
WSM,SP.POP.AG16.MA.IN,2200
WSM,SP.POP.AG17.FE.IN,2000
WSM,SP.POP.AG17.MA.IN,2200
WSM,SP.POP.AG18.FE.IN,1900
WSM,SP.POP.AG18.MA.IN,2100
WSM,SP.POP.AG19.FE.IN,1900
WSM,SP.POP.AG19.MA.IN,2100
WSM,SP.POP.AG20.FE.IN,1800
WSM,SP.POP.AG20.MA.IN,2000
WSM,SP.POP.AG21.FE.IN,1800
WSM,SP.POP.AG21.MA.IN,2000
WSM,SP.POP.AG22.FE.IN,1700
WSM,SP.POP.AG22.MA.IN,1900
WSM,SP.POP.AG23.FE.IN,1600
WSM,SP.POP.AG23.MA.IN,1800
WSM,SP.POP.AG24.FE.IN,1600
WSM,SP.POP.AG24.MA.IN,1800
WSM,SP.POP.AG25.FE.IN,1500
WSM,SP.POP.AG25.MA.IN,1700
WSM,SP.POP.0004.FE,11000
WSM,SP.POP.0509.FE,12000
WSM,SP.POP.1014.FE,12000
WSM,SP.POP.1519.FE,10000
WSM,SP.POP.2024.FE,8500
WSM,SP.POP.2529.FE,6600
WSM,SP.POP.3034.FE,4900
WSM,SP.POP.3539.FE,4800
WSM,SP.POP.4044.FE,4700
WSM,SP.POP.4549.FE,4500
WSM,SP.POP.5054.FE,4300
WSM,SP.POP.5559.FE,3700
WSM,SP.POP.6064.FE,3000
WSM,SP.POP.6569.FE,2300
WSM,SP.POP.7074.FE,1600
WSM,SP.POP.7579.FE,1300
WSM,SP.POP.80UP.FE,1600
WSM,SP.POP.0004.MA,12000
WSM,SP.POP.0509.MA,13000
WSM,SP.POP.1014.MA,13000
WSM,SP.POP.1519.MA,11000
WSM,SP.POP.2024.MA,9600
WSM,SP.POP.2529.MA,7600
WSM,SP.POP.3034.MA,5500
WSM,SP.POP.3539.MA,5100
WSM,SP.POP.4044.MA,5000
WSM,SP.POP.4549.MA,5100
WSM,SP.POP.5054.MA,4700
WSM,SP.POP.5559.MA,3800
WSM,SP.POP.6064.MA,3100
WSM,SP.POP.6569.MA,2100
WSM,SP.POP.7074.MA,1200
WSM,SP.POP.7579.MA,900
WSM,SP.POP.80UP.MA,800
WSM,SP.POP.0004.MA.5Y,11.5119689
WSM,SP.POP.0014.TO.ZS,36.06523586
WSM,SP.POP.0014.FE.ZS,35.84153068
WSM,SP.POP.0014.MA.ZS,36.27205503
WSM,SP.POP.0014.TO,72000
WSM,SP.POP.0014.FE.IN,35000
WSM,SP.POP.0014.MA.IN,37000
WSM,SP.POP.0509.FE.5Y,12.15942496
WSM,SP.POP.0509.MA.5Y,12.314767
WSM,SP.POP.1014.FE.5Y,12.31627385
WSM,SP.POP.1519.FE.5Y,10.43720331
WSM,SP.POP.1519.MA.5Y,10.56497891
WSM,SP.POP.1564.TO.ZS,58.0129607
WSM,SP.POP.1564.FE.IN,55000
WSM,SP.POP.1564.FE.ZS,57.19271639
WSM,SP.POP.1564.MA.IN,60000
WSM,SP.POP.1564.MA.ZS,58.78060424
WSM,SP.POP.1564.TO,115000
WSM,SP.POP.2024.FE.5Y,8.794964216
WSM,SP.POP.2024.MA.5Y,9.317913894
WSM,SP.POP.2529.FE.5Y,6.889925315
WSM,SP.POP.2529.MA.5Y,7.386911663
WSM,SP.POP.3034.FE.5Y,5.10641834
WSM,SP.POP.3034.MA.5Y,5.37407079
WSM,SP.POP.3539.FE.5Y,4.949569445
WSM,SP.POP.3539.MA.5Y,4.963903313
WSM,SP.POP.4044.FE.5Y,4.869586895
WSM,SP.POP.4044.MA.5Y,4.870373438
WSM,SP.POP.4549.FE.5Y,4.673266093
WSM,SP.POP.4549.MA.5Y,4.961954774
WSM,SP.POP.5054.FE.5Y,4.446821992
WSM,SP.POP.5054.MA.5Y,4.616089087
WSM,SP.POP.5559.FE.5Y,3.881750475
WSM,SP.POP.5559.MA.5Y,3.698327179
WSM,SP.POP.6064.FE.5Y,3.143210313
WSM,SP.POP.6064.MA.5Y,3.026081196
WSM,SP.POP.65UP.TO.ZS,5.921803438
WSM,SP.POP.65UP.FE.IN,6700
WSM,SP.POP.65UP.FE.ZS,6.965752927
WSM,SP.POP.65UP.MA.IN,5100
WSM,SP.POP.65UP.MA.ZS,4.947340731
WSM,SP.POP.65UP.TO,12000
WSM,SP.POP.6569.FE.5Y,2.338191148
WSM,SP.POP.6569.MA.5Y,2.033300533
WSM,SP.POP.7074.FE.5Y,1.613154533
WSM,SP.POP.7074.MA.5Y,1.21101704
WSM,SP.POP.7579.FE.5Y,1.359703337
WSM,SP.POP.7579.MA.5Y,0.876842587
WSM,SP.POP.80UP.FE.5Y,1.654703909
WSM,SP.POP.80UP.MA.5Y,0.826180571
WSM,SP.POP.1014.MA.5Y,12.44531912
WSM,SP.POP.GROW,..
WSM,SP.POP.TOTL.FE.IN,96000
WSM,SP.POP.TOTL.FE.ZS,48.39878941
WSM,SP.POP.TOTL.MA.IN,103000
WSM,SP.POP.TOTL.MA.ZS,51.60121059
WSM,SP.POP.TOTL,199000
WSM,SH.DYN.0514,..
WSM,SP.POP.BRTH.MF,..
WSM,SP.POP.DPND,72.37527406
WSM,SP.POP.DPND.OL,10.20772491
WSM,SP.POP.DPND.YG,62.16754916
WSM,SP.DYN.CBRT.IN,..
WSM,SP.DYN.CDRT.IN,..
WSM,SP.DYN.TFRT.IN,..
WSM,SP.DYN.LE00.FE.IN,..
WSM,SP.DYN.LE00.MA.IN,..
WSM,SP.DYN.LE00.IN,..
WSM,SP.DYN.AMRT.FE,..
WSM,SP.DYN.AMRT.MA,..
WSM,SP.DYN.IMRT.IN,..
WSM,SP.DYN.IMRT.FE.IN,..
WSM,SP.DYN.IMRT.MA.IN,..
WSM,SH.DYN.NMRT,..
WSM,SH.DYN.MORT,..
WSM,SH.DYN.MORT.FE,..
WSM,SH.DYN.MORT.MA,..
WSM,SM.POP.NETM,..
WSM,SH.DTH.0514,..
WSM,SH.DTH.IMRT,..
WSM,SH.DTH.NMRT,..
WSM,SH.DTH.MORT,..
WSM,SP.POP.0004.FE.5Y,11.36583187
WSM,SP.RUR.TOTL,163000
WSM,SP.RUR.TOTL.ZS,81.944
WSM,SP.RUR.TOTL.ZG,..
WSM,SP.URB.TOTL,36000
WSM,SP.URB.TOTL.IN.ZS,18.056
WSM,SP.URB.GROW,..
SMR,SP.POP.AG00.FE.IN,..
SMR,SP.POP.AG00.MA.IN,..
SMR,SP.POP.AG01.FE.IN,..
SMR,SP.POP.AG01.MA.IN,..
SMR,SP.POP.AG02.FE.IN,..
SMR,SP.POP.AG02.MA.IN,..
SMR,SP.POP.AG03.FE.IN,..
SMR,SP.POP.AG03.MA.IN,..
SMR,SP.POP.AG04.FE.IN,..
SMR,SP.POP.AG04.MA.IN,..
SMR,SP.POP.AG05.FE.IN,..
SMR,SP.POP.AG05.MA.IN,..
SMR,SP.POP.AG06.FE.IN,..
SMR,SP.POP.AG06.MA.IN,..
SMR,SP.POP.AG07.FE.IN,..
SMR,SP.POP.AG07.MA.IN,..
SMR,SP.POP.AG08.FE.IN,..
SMR,SP.POP.AG08.MA.IN,..
SMR,SP.POP.AG09.FE.IN,..
SMR,SP.POP.AG09.MA.IN,..
SMR,SP.POP.AG10.FE.IN,..
SMR,SP.POP.AG10.MA.IN,..
SMR,SP.POP.AG11.FE.IN,..
SMR,SP.POP.AG11.MA.IN,..
SMR,SP.POP.AG12.FE.IN,..
SMR,SP.POP.AG12.MA.IN,..
SMR,SP.POP.AG13.FE.IN,..
SMR,SP.POP.AG13.MA.IN,..
SMR,SP.POP.AG14.FE.IN,..
SMR,SP.POP.AG14.MA.IN,..
SMR,SP.POP.AG15.FE.IN,..
SMR,SP.POP.AG15.MA.IN,..
SMR,SP.POP.AG16.FE.IN,..
SMR,SP.POP.AG16.MA.IN,..
SMR,SP.POP.AG17.FE.IN,..
SMR,SP.POP.AG17.MA.IN,..
SMR,SP.POP.AG18.FE.IN,..
SMR,SP.POP.AG18.MA.IN,..
SMR,SP.POP.AG19.FE.IN,..
SMR,SP.POP.AG19.MA.IN,..
SMR,SP.POP.AG20.FE.IN,..
SMR,SP.POP.AG20.MA.IN,..
SMR,SP.POP.AG21.FE.IN,..
SMR,SP.POP.AG21.MA.IN,..
SMR,SP.POP.AG22.FE.IN,..
SMR,SP.POP.AG22.MA.IN,..
SMR,SP.POP.AG23.FE.IN,..
SMR,SP.POP.AG23.MA.IN,..
SMR,SP.POP.AG24.FE.IN,..
SMR,SP.POP.AG24.MA.IN,..
SMR,SP.POP.AG25.FE.IN,..
SMR,SP.POP.AG25.MA.IN,..
SMR,SP.POP.0004.FE,..
SMR,SP.POP.0509.FE,..
SMR,SP.POP.1014.FE,..
SMR,SP.POP.1519.FE,..
SMR,SP.POP.2024.FE,..
SMR,SP.POP.2529.FE,..
SMR,SP.POP.3034.FE,..
SMR,SP.POP.3539.FE,..
SMR,SP.POP.4044.FE,..
SMR,SP.POP.4549.FE,..
SMR,SP.POP.5054.FE,..
SMR,SP.POP.5559.FE,..
SMR,SP.POP.6064.FE,..
SMR,SP.POP.6569.FE,..
SMR,SP.POP.7074.FE,..
SMR,SP.POP.7579.FE,..
SMR,SP.POP.80UP.FE,..
SMR,SP.POP.0004.MA,..
SMR,SP.POP.0509.MA,..
SMR,SP.POP.1014.MA,..
SMR,SP.POP.1519.MA,..
SMR,SP.POP.2024.MA,..
SMR,SP.POP.2529.MA,..
SMR,SP.POP.3034.MA,..
SMR,SP.POP.3539.MA,..
SMR,SP.POP.4044.MA,..
SMR,SP.POP.4549.MA,..
SMR,SP.POP.5054.MA,..
SMR,SP.POP.5559.MA,..
SMR,SP.POP.6064.MA,..
SMR,SP.POP.6569.MA,..
SMR,SP.POP.7074.MA,..
SMR,SP.POP.7579.MA,..
SMR,SP.POP.80UP.MA,..
SMR,SP.POP.0004.MA.5Y,..
SMR,SP.POP.0014.TO.ZS,..
SMR,SP.POP.0014.FE.ZS,..
SMR,SP.POP.0014.MA.ZS,..
SMR,SP.POP.0014.TO,..
SMR,SP.POP.0014.FE.IN,..
SMR,SP.POP.0014.MA.IN,..
SMR,SP.POP.0509.FE.5Y,..
SMR,SP.POP.0509.MA.5Y,..
SMR,SP.POP.1014.FE.5Y,..
SMR,SP.POP.1519.FE.5Y,..
SMR,SP.POP.1519.MA.5Y,..
SMR,SP.POP.1564.TO.ZS,..
SMR,SP.POP.1564.FE.IN,..
SMR,SP.POP.1564.FE.ZS,..
SMR,SP.POP.1564.MA.IN,..
SMR,SP.POP.1564.MA.ZS,..
SMR,SP.POP.1564.TO,..
SMR,SP.POP.2024.FE.5Y,..
SMR,SP.POP.2024.MA.5Y,..
SMR,SP.POP.2529.FE.5Y,..
SMR,SP.POP.2529.MA.5Y,..
SMR,SP.POP.3034.FE.5Y,..
SMR,SP.POP.3034.MA.5Y,..
SMR,SP.POP.3539.FE.5Y,..
SMR,SP.POP.3539.MA.5Y,..
SMR,SP.POP.4044.FE.5Y,..
SMR,SP.POP.4044.MA.5Y,..
SMR,SP.POP.4549.FE.5Y,..
SMR,SP.POP.4549.MA.5Y,..
SMR,SP.POP.5054.FE.5Y,..
SMR,SP.POP.5054.MA.5Y,..
SMR,SP.POP.5559.FE.5Y,..
SMR,SP.POP.5559.MA.5Y,..
SMR,SP.POP.6064.FE.5Y,..
SMR,SP.POP.6064.MA.5Y,..
SMR,SP.POP.65UP.TO.ZS,..
SMR,SP.POP.65UP.FE.IN,..
SMR,SP.POP.65UP.FE.ZS,..
SMR,SP.POP.65UP.MA.IN,..
SMR,SP.POP.65UP.MA.ZS,..
SMR,SP.POP.65UP.TO,..
SMR,SP.POP.6569.FE.5Y,..
SMR,SP.POP.6569.MA.5Y,..
SMR,SP.POP.7074.FE.5Y,..
SMR,SP.POP.7074.MA.5Y,..
SMR,SP.POP.7579.FE.5Y,..
SMR,SP.POP.7579.MA.5Y,..
SMR,SP.POP.80UP.FE.5Y,..
SMR,SP.POP.80UP.MA.5Y,..
SMR,SP.POP.1014.MA.5Y,..
SMR,SP.POP.GROW,..
SMR,SP.POP.TOTL.FE.IN,..
SMR,SP.POP.TOTL.FE.ZS,..
SMR,SP.POP.TOTL.MA.IN,..
SMR,SP.POP.TOTL.MA.ZS,..
SMR,SP.POP.TOTL,34000
SMR,SH.DYN.0514,..
SMR,SP.POP.BRTH.MF,..
SMR,SP.POP.DPND,..
SMR,SP.POP.DPND.OL,..
SMR,SP.POP.DPND.YG,..
SMR,SP.DYN.CBRT.IN,..
SMR,SP.DYN.CDRT.IN,..
SMR,SP.DYN.TFRT.IN,..
SMR,SP.DYN.LE00.FE.IN,..
SMR,SP.DYN.LE00.MA.IN,..
SMR,SP.DYN.LE00.IN,..
SMR,SP.DYN.AMRT.FE,..
SMR,SP.DYN.AMRT.MA,..
SMR,SP.DYN.IMRT.IN,..
SMR,SP.DYN.IMRT.FE.IN,..
SMR,SP.DYN.IMRT.MA.IN,..
SMR,SH.DYN.NMRT,..
SMR,SH.DYN.MORT,..
SMR,SH.DYN.MORT.FE,..
SMR,SH.DYN.MORT.MA,..
SMR,SM.POP.NETM,..
SMR,SH.DTH.0514,..
SMR,SH.DTH.IMRT,..
SMR,SH.DTH.NMRT,..
SMR,SH.DTH.MORT,..
SMR,SP.POP.0004.FE.5Y,..
SMR,SP.RUR.TOTL,900
SMR,SP.RUR.TOTL.ZS,2.632
SMR,SP.RUR.TOTL.ZG,..
SMR,SP.URB.TOTL,33000
SMR,SP.URB.TOTL.IN.ZS,97.368
SMR,SP.URB.GROW,..
STP,SP.POP.AG00.FE.IN,3300
STP,SP.POP.AG00.MA.IN,3300
STP,SP.POP.AG01.FE.IN,3200
STP,SP.POP.AG01.MA.IN,3300
STP,SP.POP.AG02.FE.IN,3200
STP,SP.POP.AG02.MA.IN,3200
STP,SP.POP.AG03.FE.IN,3100
STP,SP.POP.AG03.MA.IN,3200
STP,SP.POP.AG04.FE.IN,3100
STP,SP.POP.AG04.MA.IN,3200
STP,SP.POP.AG05.FE.IN,3100
STP,SP.POP.AG05.MA.IN,3100
STP,SP.POP.AG06.FE.IN,3000
STP,SP.POP.AG06.MA.IN,3100
STP,SP.POP.AG07.FE.IN,3000
STP,SP.POP.AG07.MA.IN,3000
STP,SP.POP.AG08.FE.IN,2900
STP,SP.POP.AG08.MA.IN,3000
STP,SP.POP.AG09.FE.IN,2900
STP,SP.POP.AG09.MA.IN,2900
STP,SP.POP.AG10.FE.IN,2900
STP,SP.POP.AG10.MA.IN,2900
STP,SP.POP.AG11.FE.IN,2800
STP,SP.POP.AG11.MA.IN,2800
STP,SP.POP.AG12.FE.IN,2800
STP,SP.POP.AG12.MA.IN,2800
STP,SP.POP.AG13.FE.IN,2700
STP,SP.POP.AG13.MA.IN,2700
STP,SP.POP.AG14.FE.IN,2600
STP,SP.POP.AG14.MA.IN,2700
STP,SP.POP.AG15.FE.IN,2600
STP,SP.POP.AG15.MA.IN,2600
STP,SP.POP.AG16.FE.IN,2500
STP,SP.POP.AG16.MA.IN,2500
STP,SP.POP.AG17.FE.IN,2400
STP,SP.POP.AG17.MA.IN,2400
STP,SP.POP.AG18.FE.IN,2300
STP,SP.POP.AG18.MA.IN,2300
STP,SP.POP.AG19.FE.IN,2200
STP,SP.POP.AG19.MA.IN,2200
STP,SP.POP.AG20.FE.IN,2100
STP,SP.POP.AG20.MA.IN,2100
STP,SP.POP.AG21.FE.IN,2000
STP,SP.POP.AG21.MA.IN,2000
STP,SP.POP.AG22.FE.IN,1900
STP,SP.POP.AG22.MA.IN,1900
STP,SP.POP.AG23.FE.IN,1800
STP,SP.POP.AG23.MA.IN,1800
STP,SP.POP.AG24.FE.IN,1700
STP,SP.POP.AG24.MA.IN,1700
STP,SP.POP.AG25.FE.IN,1600
STP,SP.POP.AG25.MA.IN,1700
STP,SP.POP.0004.FE,16000
STP,SP.POP.0509.FE,15000
STP,SP.POP.1014.FE,14000
STP,SP.POP.1519.FE,12000
STP,SP.POP.2024.FE,9400
STP,SP.POP.2529.FE,7900
STP,SP.POP.3034.FE,7300
STP,SP.POP.3539.FE,5600
STP,SP.POP.4044.FE,5700
STP,SP.POP.4549.FE,3500
STP,SP.POP.5054.FE,3000
STP,SP.POP.5559.FE,2600
STP,SP.POP.6064.FE,1900
STP,SP.POP.6569.FE,1200
STP,SP.POP.7074.FE,800
STP,SP.POP.7579.FE,600
STP,SP.POP.80UP.FE,800
STP,SP.POP.0004.MA,16000
STP,SP.POP.0509.MA,15000
STP,SP.POP.1014.MA,14000
STP,SP.POP.1519.MA,12000
STP,SP.POP.2024.MA,9600
STP,SP.POP.2529.MA,8000
STP,SP.POP.3034.MA,7300
STP,SP.POP.3539.MA,5600
STP,SP.POP.4044.MA,5700
STP,SP.POP.4549.MA,3600
STP,SP.POP.5054.MA,3000
STP,SP.POP.5559.MA,2200
STP,SP.POP.6064.MA,1400
STP,SP.POP.6569.MA,900
STP,SP.POP.7074.MA,500
STP,SP.POP.7579.MA,400
STP,SP.POP.80UP.MA,700
STP,SP.POP.0004.MA.5Y,15.18239384
STP,SP.POP.0014.TO.ZS,42.02803462
STP,SP.POP.0014.FE.ZS,41.55766556
STP,SP.POP.0014.MA.ZS,42.49960012
STP,SP.POP.0014.TO,90000
STP,SP.POP.0014.FE.IN,45000
STP,SP.POP.0014.MA.IN,45000
STP,SP.POP.0509.FE.5Y,13.92039885
STP,SP.POP.0509.MA.5Y,14.21891025
STP,SP.POP.1014.FE.5Y,12.83085455
STP,SP.POP.1519.FE.5Y,11.14845625
STP,SP.POP.1519.MA.5Y,11.3933817
STP,SP.POP.1564.TO.ZS,55.15116295
STP,SP.POP.1564.FE.IN,59000
STP,SP.POP.1564.FE.ZS,55.19610864
STP,SP.POP.1564.MA.IN,59000
STP,SP.POP.1564.MA.ZS,55.10580442
STP,SP.POP.1564.TO,118000
STP,SP.POP.2024.FE.5Y,8.798513664
STP,SP.POP.2024.MA.5Y,8.995963531
STP,SP.POP.2529.FE.5Y,7.416743691
STP,SP.POP.2529.MA.5Y,7.550738138
STP,SP.POP.3034.FE.5Y,6.83696048
STP,SP.POP.3034.MA.5Y,6.909983911
STP,SP.POP.3539.FE.5Y,5.232053329
STP,SP.POP.3539.MA.5Y,5.274696324
STP,SP.POP.4044.FE.5Y,5.352491387
STP,SP.POP.4044.MA.5Y,5.380077342
STP,SP.POP.4549.FE.5Y,3.309712536
STP,SP.POP.4549.MA.5Y,3.357138153
STP,SP.POP.5054.FE.5Y,2.841031099
STP,SP.POP.5054.MA.5Y,2.836819375
STP,SP.POP.5559.FE.5Y,2.451708073
STP,SP.POP.5559.MA.5Y,2.051166248
STP,SP.POP.6064.FE.5Y,1.808438133
STP,SP.POP.6064.MA.5Y,1.355839708
STP,SP.POP.65UP.TO.ZS,2.820802422
STP,SP.POP.65UP.FE.IN,3500
STP,SP.POP.65UP.FE.ZS,3.246225807
STP,SP.POP.65UP.MA.IN,2500
STP,SP.POP.65UP.MA.ZS,2.394595459
STP,SP.POP.65UP.TO,6000
STP,SP.POP.6569.FE.5Y,1.130623944
STP,SP.POP.6569.MA.5Y,0.851516263
STP,SP.POP.7074.FE.5Y,0.732898263
STP,SP.POP.7074.MA.5Y,0.491150817
