NewEthpop_ETH,DC1117EW_C_SEX,DC1117EW_C_AGE,Rate
OTH,1,32,39.12488120098952
WBI,1,33,13.896835068553441
WHO,1,33,7.874345753448968
MIX,1,33,10.164931267040757
IND,1,33,14.450951223101248
PAK,1,33,15.43625944049888
BAN,1,33,16.65987882889502
CHI,1,33,37.78262673900004
OAS,1,33,21.780008703926523
BLA,1,33,23.397176734137595
BLC,1,33,3.148056006899709
OBL,1,33,1.7114431466081756
OTH,1,33,32.77571861374051
WBI,1,34,13.874432236123383
WHO,1,34,8.192357707479298
MIX,1,34,10.597122712749911
IND,1,34,14.565838610972099
PAK,1,34,15.835221406135204
BAN,1,34,15.989584416949718
CHI,1,34,39.96577859521351
OAS,1,34,21.157268259704495
BLA,1,34,23.664136880436985
BLC,1,34,3.068938197202495
OBL,1,34,1.6239971464165168
OTH,1,34,33.16447854602113
WBI,1,35,11.597296750180124
WHO,1,35,7.34488104276471
MIX,1,35,9.443876534031823
IND,1,35,12.472423007336264
PAK,1,35,13.91336652668491
BAN,1,35,13.66293783851699
CHI,1,35,34.88949664313526
OAS,1,35,17.22586265489741
BLA,1,35,19.899628213138552
BLC,1,35,2.5067853388275463
OBL,1,35,1.5240588604831928
OTH,1,35,29.112480742854512
WBI,1,36,10.115711661218596
WHO,1,36,7.251230540654693
MIX,1,36,8.931442972908703
IND,1,36,12.367612729963692
PAK,1,36,13.925025993377128
BAN,1,36,12.852146852930426
CHI,1,36,34.001378408807774
OAS,1,36,15.204319335228625
BLA,1,36,17.26662914736771
BLC,1,36,2.0903758141053626
OBL,1,36,1.0909929547721215
OTH,1,36,27.672161837792945
WBI,1,37,10.88602764100216
WHO,1,37,8.797858797377827
MIX,1,37,10.83139471135861
IND,1,37,15.003360098597701
PAK,1,37,17.557616123243573
BAN,1,37,15.897599552938592
CHI,1,37,39.13612425815702
OAS,1,37,17.04464122973832
BLA,1,37,19.746722635660568
BLC,1,37,2.377698386163669
OBL,1,37,1.58652028919152
OTH,1,37,31.720287032379655
WBI,1,38,8.509828329127494
WHO,1,38,7.5375537298536655
MIX,1,38,8.893424783301569
IND,1,38,12.599178066661697
PAK,1,38,14.30133528086857
BAN,1,38,12.186641150519426
CHI,1,38,33.02344063999773
OAS,1,38,13.698957262405457
BLA,1,38,16.955779437162604
BLC,1,38,1.8322019087776085
OBL,1,38,1.5032383842470833
OTH,1,38,25.905128019634358
WBI,1,39,7.436990829633258
WHO,1,39,7.462475092546254
MIX,1,39,8.06118870719181
IND,1,39,11.757198007673443
PAK,1,39,13.539722260151697
BAN,1,39,13.032702022849964
CHI,1,39,31.18615853501851
OAS,1,39,13.292749771038967
BLA,1,39,15.201154622840736
BLC,1,39,1.5532075272137456
OBL,1,39,1.1118134310082308
OTH,1,39,25.252406089632334
WBI,1,40,6.882125137940947
WHO,1,40,7.843614730524471
MIX,1,40,8.004598652782066
IND,1,40,11.840854681190129
PAK,1,40,13.52339900678259
BAN,1,40,12.564824280872118
CHI,1,40,32.895852761622855
OAS,1,40,13.486421840987257
BLA,1,40,17.227403370138884
BLC,1,40,1.4157923840554247
OBL,1,40,1.2700490504026607
OTH,1,40,27.593585360477867
WBI,1,41,6.0707928199722465
WHO,1,41,7.5776123261319395
MIX,1,41,7.327600047488738
IND,1,41,11.453968591770748
PAK,1,41,12.139212105653574
BAN,1,41,11.370769968731254
CHI,1,41,30.826588910420906
OAS,1,41,12.898784719699313
BLA,1,41,13.496165823865754
BLC,1,41,1.2242440026832204
OBL,1,41,1.5365511462248584
OTH,1,41,25.584492685598278
WBI,1,42,5.446928070033471
WHO,1,42,7.25568612256922
MIX,1,42,6.8499366816799245
IND,1,42,10.060037707763238
PAK,1,42,11.01424013366412
BAN,1,42,10.650048363342101
CHI,1,42,29.310316908050016
OAS,1,42,12.318684610808836
BLA,1,42,12.57690015708906
BLC,1,42,1.0493520022999032
OBL,1,42,1.6281612416637388
OTH,1,42,23.688080428108506
WBI,1,43,5.362521859372282
WHO,1,43,7.655064497730267
MIX,1,43,6.8914527112947255
IND,1,43,10.360976871279963
PAK,1,43,11.326672200063177
BAN,1,43,11.41007902786503
CHI,1,43,27.630854012940503
OAS,1,43,13.250525845232138
BLA,1,43,12.553831069419452
BLC,1,43,1.0410238118054596
OBL,1,43,1.6989508608665098
OTH,1,43,24.7560459361635
WBI,1,44,4.839428214416276
WHO,1,44,7.208340359608307
MIX,1,44,6.495530535188872
IND,1,44,9.98779065522394
PAK,1,44,10.921422450603547
BAN,1,44,11.248512132272824
CHI,1,44,28.007080018527
OAS,1,44,12.859225814850701
BLA,1,44,12.1716920485819
BLC,1,44,0.9619060021082448
OBL,1,44,1.9446324804525985
OTH,1,44,22.767315687042817
WBI,1,45,4.508049514642362
WHO,1,45,7.431410942001981
MIX,1,45,6.45851172844107
IND,1,45,10.063702111580794
PAK,1,45,12.047893496881999
BAN,1,45,12.536633356048426
CHI,1,45,27.46932875830077
OAS,1,45,13.549632806840085
BLA,1,45,12.167028261905017
BLC,1,45,0.9202650496360265
OBL,1,45,1.340838669605432
OTH,1,45,23.64618962992146
WBI,1,46,4.792373938122669
WHO,1,46,5.357150176503367
MIX,1,46,10.6313099347296
IND,1,46,2.1486731475664684
PAK,1,46,1.1784389549637804
BAN,1,46,3.452034959946904
CHI,1,46,24.360165401010114
OAS,1,46,5.224607024784295
BLA,1,46,4.463368772639671
BLC,1,46,1.515730669988749
OBL,1,46,5.825111200386156
OTH,1,46,11.396295872596726
WBI,1,47,4.703345581737065
WHO,1,47,5.521423734006269
MIX,1,47,10.540282812625335
IND,1,47,2.1694936238025777
PAK,1,47,1.2825413361443259
BAN,1,47,3.8684444846690873
CHI,1,47,25.087008226412685
OAS,1,47,5.404412657559335
BLA,1,47,4.70605224364776
BLC,1,47,1.5198947652359713
OBL,1,47,5.359565351746755
OTH,1,47,11.718097153302029
WBI,1,48,4.681484081689152
WHO,1,48,5.702187108688168
MIX,1,48,11.303145061916375
IND,1,48,2.157001338060912
PAK,1,48,1.3699873363359842
BAN,1,48,3.747685722499655
CHI,1,48,24.41658889160997
OAS,1,48,5.997754589335975
BLA,1,48,5.396875645161863
BLC,1,48,1.4657615270220872
OBL,1,48,5.411533260432084
OTH,1,48,11.988680062466505
WBI,1,49,3.6394192460718866
WHO,1,49,4.667700926420847
MIX,1,49,9.221763693545011
IND,1,49,1.6864585751248446
PAK,1,49,1.0660083832887903
BAN,1,49,3.2688147690691425
CHI,1,49,18.456894132833604
OAS,1,49,4.603115809136436
BLA,1,49,4.301968440857353
BLC,1,49,1.1701107644693365
OBL,1,49,4.242005469297359
OTH,1,49,9.642378954466889
WBI,1,50,3.681060198544106
WHO,1,50,4.887606796426632
MIX,1,50,9.915543602684641
IND,1,50,1.6864585751248446
PAK,1,50,0.9827264783443538
BAN,1,50,3.6977165795329925
CHI,1,50,20.351432547462124
OAS,1,50,4.773677150462643
BLA,1,50,5.380552391792753
BLC,1,50,1.2991977171332134
OBL,1,50,5.317716194512176
OTH,1,50,10.3315367178821
WBI,1,51,4.344608776188903
WHO,1,51,6.040353283715054
MIX,1,51,13.051107323842688
IND,1,51,1.9363042899581553
PAK,1,51,1.2200799074359983
BAN,1,51,5.035015768178286
CHI,1,51,24.102824314731805
OAS,1,51,5.9397071015897005
BLA,1,51,5.779056306951882
BLC,1,51,1.7822327658109465
OBL,1,51,8.355798445932757
OTH,1,51,12.43661178821016
WBI,1,52,3.085594578191382
WHO,1,52,4.356226601928653
MIX,1,52,10.048586445833378
IND,1,52,1.3699873363359842
PAK,1,52,0.9410855258721353
BAN,1,52,4.097469723266289
CHI,1,52,17.142081058523306
OAS,1,52,4.728205230362979
BLA,1,52,4.424226277315786
BLC,1,52,1.311690002874879
OBL,1,52,6.4457279560320995
OTH,1,52,9.024552142636585
WBI,1,53,3.464527245688569
WHO,1,53,5.067079301581893
MIX,1,53,11.987472474844813
IND,1,53,1.5740280034498546
PAK,1,53,1.1784389549637804
BAN,1,53,5.038222121518646
CHI,1,53,19.228542623096285
OAS,1,53,5.512804056844519
BLA,1,53,5.570768262685847
BLC,1,53,1.6323253369109603
OBL,1,53,8.327607521109064
OTH,1,53,11.094482249078085
WBI,1,54,2.952343530280283
WHO,1,54,4.63771944064085
MIX,1,54,11.54149787386735
IND,1,54,1.386643717324872
PAK,1,54,1.0868288595248998
BAN,1,54,4.687896788369874
CHI,1,54,16.6249837107233
OAS,1,54,5.20649321045888
BLA,1,54,5.446053610031553
BLC,1,54,1.4615974317748655
OBL,1,54,7.956753198391489
OTH,1,54,9.878691359746727
WBI,1,55,3.3021275310469167
WHO,1,55,5.218902214295602
MIX,1,55,13.670516491866934
IND,1,55,1.5448793367193017
PAK,1,55,1.357495050594319
BAN,1,55,5.4146146909150294
CHI,1,55,19.120692556193234
OAS,1,55,5.851719769015904
BLA,1,55,6.528884938119119
BLC,1,55,1.7489200038331723
OBL,1,55,10.125663848859453
OTH,1,55,11.555031183420823
WBI,1,56,2.5525903865469863
WHO,1,56,4.226348471167805
MIX,1,56,11.026482573690956
IND,1,56,1.1701107644693365
PAK,1,56,1.2284080979304421
BAN,1,56,3.7976548654663165
CHI,1,56,15.794788041284686
OAS,1,56,4.695267236957456
BLA,1,56,5.774392520274996
BLC,1,56,1.5448793367193017
OBL,1,56,10.253418291044222
OTH,1,56,9.38133182341855
WBI,1,57,2.71915419643586
WHO,1,57,4.71600443128862
MIX,1,57,12.131175401826436
IND,1,57,1.2200799074359983
PAK,1,57,1.2617208599082168
BAN,1,57,3.830967627444091
CHI,1,57,17.709230831194922
OAS,1,57,4.93241246128674
BLA,1,57,6.396216863542631
BLC,1,57,1.7405918133387281
OBL,1,57,13.242031090927805
OTH,1,57,10.455668397201787
WBI,1,58,2.327729243197007
WHO,1,58,4.479608744103837
MIX,1,58,12.288286715504114
IND,1,58,1.1243057167498964
PAK,1,58,0.9868905735915755
BAN,1,58,3.235502007091368
CHI,1,58,15.865952429059702
OAS,1,58,4.444422139264812
BLA,1,58,6.88874604938403
BLC,1,58,1.5448793367193017
OBL,1,58,11.094981940507752
OTH,1,58,9.544647639014594
WBI,1,59,1.9862734329248166
WHO,1,59,4.030844199310739
MIX,1,59,10.878615551462108
IND,1,59,0.9660700973554663
PAK,1,59,0.6995680015332688
BAN,1,59,2.889882101571956
CHI,1,59,15.055994262522582
OAS,1,59,3.980875056344077
BLA,1,59,6.16173666017157
BLC,1,59,1.4699256222693087
OBL,1,59,13.014962977096799
OTH,1,59,8.989115692082727
WBI,1,60,2.1111962903414714
WHO,1,60,4.279607249379771
MIX,1,60,12.54908400083762
IND,1,60,1.0909929547721215
PAK,1,60,0.7661935254888183
BAN,1,60,3.685224293791327
CHI,1,60,15.693100835347522
OAS,1,60,4.114126104255177
BLA,1,60,7.889544701101327
BLC,1,60,1.640653527405404
OBL,1,60,14.455365164063304
OTH,1,60,10.051459671553962
WBI,1,61,2.5192776245692117
WHO,1,61,5.156190939872441
MIX,1,61,0.6579270490610505
IND,1,61,0.10993211452665654
PAK,1,61,5.9747687835713075
BAN,1,61,0.0
CHI,1,61,0.24609802911081063
OAS,1,61,0.0
BLA,1,61,0.0
BLC,1,61,0.0
OBL,1,61,0.0
OTH,1,61,4.492101029845503
WBI,1,62,2.531769910310878
WHO,1,62,5.469497466273412
MIX,1,62,0.56631695362217
IND,1,62,0.0899444573399917
PAK,1,62,7.934017238341656
BAN,1,62,0.0
CHI,1,62,0.21361808618248027
OAS,1,62,0.0
BLA,1,62,0.0
BLC,1,62,0.0
OBL,1,62,0.0
OTH,1,62,5.142449425556608
WBI,1,63,1.9071556232276017
WHO,1,63,4.32745270377035
MIX,1,63,0.5330041916443952
IND,1,63,0.07745217159832618
PAK,1,63,7.80097439519292
BAN,1,63,0.0
CHI,1,63,0.19904375281720385
OAS,1,63,0.0
BLA,1,63,0.0
BLC,1,63,0.0
OBL,1,63,0.0
OTH,1,63,4.526746302302388
WBI,1,64,1.8155455277887214
WHO,1,64,4.561266651901858
MIX,1,64,0.4164095247221838
IND,1,64,0.06620911443082722
PAK,1,64,8.777662935428802
BAN,1,64,0.0
CHI,1,64,0.15240588604831928
OAS,1,64,0.0
BLA,1,64,0.0
BLC,1,64,0.0
OBL,1,64,0.0
OTH,1,64,4.79745413432428
WBI,1,65,1.828037813530387
WHO,1,65,4.784004106675753
MIX,1,65,0.6662552395554939
IND,1,65,0.1161782573974893
PAK,1,65,9.499717051297068
BAN,1,65,0.0
CHI,1,65,0.2873225720583068
OAS,1,65,0.0
BLA,1,65,0.0
BLC,1,65,0.0
OBL,1,65,0.0
OTH,1,65,5.762066798343217
WBI,1,66,1.6906226703720666
WHO,1,66,0.1869678766002605
MIX,1,66,0.44139409620551495
IND,1,66,1.2242440026832204
PAK,1,66,3.223009721349703
BAN,1,66,0.0
CHI,1,66,12.096446847464607
OAS,1,66,5.772268831698911
BLA,1,66,0.0
BLC,1,66,3.21468153085526
OBL,1,66,0.0
OTH,1,66,0.0
WBI,1,67,1.3616591458415412
WHO,1,67,0.21778218142970213
MIX,1,67,0.5080196201610642
IND,1,67,1.0576801927943469
PAK,1,67,2.3735342909164476
BAN,1,67,0.0
CHI,1,67,10.446715592420258
OAS,1,67,4.629432891098878
BLA,1,67,0.0
BLC,1,67,2.4443239101192193
OBL,1,67,0.0
OTH,1,67,0.0
WBI,1,68,1.3783155268304286
WHO,1,68,0.38684444846690874
MIX,1,68,0.9535778116138008
IND,1,68,1.028531526063794
PAK,1,68,2.3069087669608983
BAN,1,68,0.0
CHI,1,68,10.853297852359
OAS,1,68,4.711757054136454
BLA,1,68,0.0
BLC,1,68,1.8113814325414992
OBL,1,68,0.0
OTH,1,68,0.0
WBI,1,69,1.2575567646609949
WHO,1,69,0.44139409620551495
MIX,1,69,1.0660083832887903
IND,1,69,0.8702959066693641
PAK,1,69,1.5990125749331858
BAN,1,69,0.0
CHI,1,69,10.03417867627799
OAS,1,69,4.417938493492481
BLA,1,69,0.0
BLC,1,69,1.3658232410887627
OBL,1,69,0.0
OTH,1,69,0.0
WBI,1,70,0.8827881924110296
WHO,1,70,0.17822327658109466
MIX,1,70,0.4289018104638494
IND,1,70,0.5746451441166136
PAK,1,70,1.1243057167498964
BAN,1,70,0.0
CHI,1,70,6.454264351288903
OAS,1,70,3.0481177209663857
BLA,1,70,0.0
BLC,1,70,0.7828499064777055
OBL,1,70,0.0
OTH,1,70,0.0
WBI,1,71,1.0909929547721215
WHO,1,71,0.21320167665775808
MIX,1,71,0.49552733441939883
IND,1,71,0.6829116205443814
PAK,1,71,1.1784389549637804
BAN,1,71,0.0
CHI,1,71,7.407925444807652
OAS,1,71,4.147438866232951
BLA,1,71,0.0
BLC,1,71,0.9202650496360265
OBL,1,71,0.0
OTH,1,71,0.0
WBI,1,72,1.386643717324872
WHO,1,72,0.27316464821775255
MIX,1,72,0.6579270490610505
IND,1,72,0.8536395256804769
PAK,1,72,1.3658232410887627
BAN,1,72,0.0
CHI,1,72,9.313373788983892
OAS,1,72,5.125917967425139
BLA,1,72,0.0
BLC,1,72,1.0826647642776779
OBL,1,72,0.0
OTH,1,72,0.0
WBI,1,73,1.0576801927943469
WHO,1,73,0.44139409620551495
MIX,1,73,1.0410238118054596
IND,1,73,0.6246142870832757
PAK,1,73,1.0451879070526813
BAN,1,73,0.0
