NewEthpop_ETH,DC1117EW_C_SEX,DC1117EW_C_AGE,Rate
CHI,1,35,0.003698321319697786
OAS,1,35,0.003116178149004617
BLA,1,35,0.002876793976978091
BLC,1,35,0.0001554054158260795
OBL,1,35,0.00016958804600826613
OTH,1,35,0.0021231103872339186
WBI,1,36,0.004999164363934469
WHO,1,36,0.00607194641628092
MIX,1,36,0.0004722274740376234
IND,1,36,0.00041975775470010985
PAK,1,36,0.0011543338254253015
BAN,1,36,0.0004722274740376234
CHI,1,36,0.0009444549480752445
OAS,1,36,0.003725350072963473
BLA,1,36,0.0017989618058576135
BLC,1,36,0.00017003988629185285
OBL,1,36,0.00012978708135108212
OTH,1,36,0.0034630014762759044
WBI,1,37,0.004168237239321167
WHO,1,37,0.0050627087499051
MIX,1,37,0.0003937370327158126
IND,1,37,0.00034998847352516664
PAK,1,37,0.0009624683021942095
BAN,1,37,0.000393737032715812
CHI,1,37,0.0007874740654316266
OAS,1,37,0.003106147702535856
BLA,1,37,0.0014999506008221365
BLC,1,37,0.00014177701203923153
OBL,1,37,0.00010821475476445768
OTH,1,37,0.0028874049065826224
WBI,1,38,0.004199915842340003
WHO,1,38,0.005101185336404383
MIX,1,38,0.000396729434164452
IND,1,38,0.00035264838592395745
PAK,1,38,0.0009697830612908836
BAN,1,38,0.000396729434164452
CHI,1,38,0.0007934588683289005
OAS,1,38,0.003129754425075121
BLA,1,38,0.0015113502253883849
BLC,1,38,0.00014285451733073046
OBL,1,38,0.00010903718690066781
OTH,1,38,0.0029093491838726514
WBI,1,39,0.0036342641108733907
WHO,1,39,0.004414149113206731
MIX,1,39,0.0003432972465247444
IND,1,39,0.0003051531080219951
PAK,1,39,0.000839171047060485
BAN,1,39,0.0003432972465247444
CHI,1,39,0.0006865944930494875
OAS,1,39,0.002708233833695207
BLA,1,39,0.0013077990343799816
BLC,1,39,0.0001236146306022063
OBL,1,39,9.435187512779e-05
OTH,1,39,0.002517513141181455
WBI,1,40,0.0035657295154226548
WHO,1,40,0.004330907523024078
MIX,1,40,0.0003368233807868276
IND,1,40,0.0002993985606994024
PAK,1,40,0.0008233460419233587
BAN,1,40,0.0003368233807868276
CHI,1,40,0.0006736467615736564
OAS,1,40,0.002657162226207195
BLA,1,40,0.0012831366887117272
BLC,1,40,0.00012128351804636119
OBL,1,40,9.257259673892608e-05
OTH,1,40,0.0024700381257700696
WBI,1,41,0.0017317051301213424
WHO,1,41,0.002103315673065837
MIX,1,41,0.0001635790863918704
IND,1,41,0.00014540363234832925
PAK,1,41,0.0003998599889579048
BAN,1,41,0.0001635790863918704
CHI,1,41,0.0003271581727837408
OAS,1,41,0.001290457237091424
BLA,1,41,0.0006231584243499781
BLC,1,41,5.890163274909909e-05
OBL,1,41,4.495810464256456e-05
OTH,1,41,0.001199579966873715
WBI,1,42,0.0015067958239238634
WHO,1,42,0.001830142567255173
