NewEthpop_ETH,DC1117EW_C_SEX,DC1117EW_C_AGE,Rate
BAN,1,54,6.459709194378958e-05
CHI,1,54,0.00019511945954869817
OAS,1,54,9.995025035580171e-05
BLA,1,54,4.746594839735607e-05
BLC,1,54,1.0140543323315855e-05
OBL,1,54,4.00826987023471e-06
OTH,1,54,8.074063952596558e-05
WBI,1,55,0.0011335470590672805
WHO,1,55,0.00027627809717277517
MIX,1,55,4.0316984789773205e-05
IND,1,55,0.0001213516343736851
PAK,1,55,0.00010435544404244395
BAN,1,55,6.459709194378958e-05
CHI,1,55,0.00019511945954869817
OAS,1,55,9.995025035580171e-05
BLA,1,55,4.746594839735607e-05
BLC,1,55,1.0140543323315855e-05
OBL,1,55,4.00826987023471e-06
OTH,1,55,8.074063952596558e-05
WBI,1,56,0.0
WHO,1,56,0.0
MIX,1,56,0.0
IND,1,56,0.0
PAK,1,56,0.0
BAN,1,56,0.0
CHI,1,56,0.0
OAS,1,56,0.0
BLA,1,56,0.0
BLC,1,56,0.0
OBL,1,56,0.0
OTH,1,56,0.0
WBI,1,57,0.00024290294122870245
WHO,1,57,5.92024493941661e-05
MIX,1,57,8.639353883522817e-06
IND,1,57,2.6003921651503934e-05
PAK,1,57,2.2361880866238012e-05
BAN,1,57,1.3842233987954874e-05
CHI,1,57,4.181131276043531e-05
OAS,1,57,2.1417910790529054e-05
BLA,1,57,1.0171274656576336e-05
BLC,1,57,2.1729735692819785e-06
OBL,1,57,8.58914972193155e-07
OTH,1,57,1.7301565612706884e-05
WBI,1,58,0.0005127950981494832
WHO,1,58,0.00012498294872101737
MIX,1,58,1.823863597632603e-05
IND,1,58,5.489716793095274e-05
PAK,1,58,4.720841516205813e-05
BAN,1,58,2.9222493974571468e-05
CHI,1,58,8.826832693869673e-05
OAS,1,58,4.521558944667235e-05
BLA,1,58,2.1472690941661067e-05
BLC,1,58,4.587388646261956e-06
OBL,1,58,1.8132649412966534e-06
OTH,1,58,3.65255274046034e-05
WBI,1,59,0.0007826872550702603
WHO,1,59,0.00019076344804786846
MIX,1,59,2.7837918069129116e-05
