NewEthpop_ETH,DC1117EW_C_SEX,DC1117EW_C_AGE,Rate
MIX,1,25,0.11742614989831447
IND,1,25,0.05597056173713669
PAK,1,25,0.03390018889019027
BAN,1,25,0.056311037760291886
CHI,1,25,0.34760998676136023
OAS,1,25,0.09141012979545769
BLA,1,25,0.07814559366248923
BLC,1,25,0.035684069479788895
OBL,1,25,0.03581901288726571
OTH,1,25,0.16574902782953743
WBI,1,26,0.15808798329021015
WHO,1,26,0.08426592296034442
MIX,1,26,0.13718199836025427
IND,1,26,0.10033487703681619
PAK,1,26,0.09741889696930979
BAN,1,26,0.09239503852692627
CHI,1,26,0.35439857540878295
OAS,1,26,0.19181047442600027
BLA,1,26,0.2675967852465475
BLC,1,26,0.04780848969480144
OBL,1,26,0.058533373084745044
OTH,1,26,0.1303722552182601
WBI,1,27,0.1269207324197607
WHO,1,27,0.061017801462993924
MIX,1,27,0.1158137320541897
IND,1,27,0.07860720700192723
PAK,1,27,0.08082397535412475
BAN,1,27,0.07104080099094591
CHI,1,27,0.3051992333656314
OAS,1,27,0.1495743012802084
BLA,1,27,0.21366551678609838
BLC,1,27,0.04145234345219715
OBL,1,27,0.0483188697111989
OTH,1,27,0.09981247236034656
WBI,1,28,0.1294966818218924
WHO,1,28,0.055922908454628384
MIX,1,28,0.1213101151016323
IND,1,28,0.08169331374156613
PAK,1,28,0.0813274523249252
BAN,1,28,0.07179612778659171
CHI,1,28,0.3174276446223793
OAS,1,28,0.15522433276190678
BLA,1,28,0.206145427984284
BLC,1,28,0.03973415313521514
OBL,1,28,0.05308263920979873
OTH,1,28,0.1001420371178807
WBI,1,29,0.10649706996603385
WHO,1,29,0.04374125976482782
MIX,1,29,0.10138413996756002
IND,1,29,0.06500954324918101
PAK,1,29,0.06379572061856037
BAN,1,29,0.057870012670762486
CHI,1,29,0.2608701013306075
OAS,1,29,0.12499411466152739
BLA,1,29,0.16175572729111876
BLC,1,29,0.03173218721495221
OBL,1,29,0.04286123279065558
OTH,1,29,0.08171958985061278
WBI,1,30,0.10616817324517037
WHO,1,30,0.04325626514191609
MIX,1,30,0.10636257191633748
IND,1,30,0.0638237781587288
PAK,1,30,0.06529390419199932
BAN,1,30,0.06087372822101785
CHI,1,30,0.26813856298646677
OAS,1,30,0.12810048518017683
BLA,1,30,0.16562944926548617
BLC,1,30,0.031695890555845416
OBL,1,30,0.04595736008035465
OTH,1,30,0.0815988978921104
WBI,1,31,0.09215877622439672
WHO,1,31,0.05011165745640655
MIX,1,31,0.06433237674400447
IND,1,31,0.09872847152272751
PAK,1,31,0.10212098441531707
BAN,1,31,0.10567493950332031
CHI,1,31,0.2518128601495647
OAS,1,31,0.162860659944419
BLA,1,31,0.17180388953366627
BLC,1,31,0.022568060166601005
OBL,1,31,0.007147992376247112
OTH,1,31,0.22495110562163045
WBI,1,32,0.08345648519437376
WHO,1,32,0.047543056457652326
MIX,1,32,0.06113827074260606
IND,1,32,0.0884727725544896
PAK,1,32,0.09316417141376607
BAN,1,32,0.09645781487909537
CHI,1,32,0.22572424672849434
OAS,1,32,0.14216087566681218
BLA,1,32,0.15459882775926262
BLC,1,32,0.019840689119115813
OBL,1,32,0.00783829693594699
OTH,1,32,0.20922396364165521
WBI,1,33,0.07431462603504514
WHO,1,33,0.04210880082058271
MIX,1,33,0.054357921214121696
IND,1,33,0.0772778140272794
PAK,1,33,0.0825468419278015
BAN,1,33,0.08909026111708566
CHI,1,33,0.20204613229411786
OAS,1,33,0.11647063478035573
BLA,1,33,0.1251185921611636
BLC,1,33,0.016834524101067963
OBL,1,33,0.009152102388279014
OTH,1,33,0.17527122253337168
WBI,1,34,0.07419482479210365
WHO,1,34,0.04380939950523689
MIX,1,34,0.05666910541577492
IND,1,34,0.07789218508541229
PAK,1,34,0.08468032837505457
BAN,1,34,0.08550579902112149
CHI,1,34,0.2137207411508744
OAS,1,34,0.11314047197702938
BLA,1,34,0.12654618652640098
BLC,1,34,0.01641143420963901
OBL,1,34,0.008684476718804903
OTH,1,34,0.1773501526525194
WBI,1,35,0.062017629680107614
WHO,1,35,0.03927743873136209
MIX,1,35,0.05050201355097231
IND,1,35,0.06669744923709232
PAK,1,35,0.07440302955446476
BAN,1,35,0.07306383870864701
CHI,1,35,0.18657484835901206
OAS,1,35,0.09211691259303427
BLA,1,35,0.10641512413443077
BLC,1,35,0.013405269191591157
OBL,1,35,0.008150047382263064
OTH,1,35,0.15568171520243054
WBI,1,36,0.05409471476587484
WHO,1,36,0.03877663390724435
MIX,1,36,0.04776172712785403
IND,1,36,0.06613696647039408
PAK,1,36,0.07446537964372796
BAN,1,36,0.0687280580370611
CHI,1,36,0.18182555298827688
OAS,1,36,0.08130652050924399
BLA,1,36,0.0923349152265653
BLC,1,36,0.01117848028933349
OBL,1,36,0.005834186923915088
OTH,1,36,0.14797947506841147
WBI,1,37,0.05821405155616129
WHO,1,37,0.04704737324800977
MIX,1,37,0.057921896852185094
IND,1,37,0.08023187218501444
PAK,1,37,0.09389099531146297
BAN,1,37,0.08501390135261279
CHI,1,37,0.20928408694201617
OAS,1,37,0.09114781406277175
BLA,1,37,0.10559744724952176
BLC,1,37,0.012714964631891281
OBL,1,37,0.008484065717601711
OTH,1,37,0.1696272033817094
WBI,1,38,0.045507103364318145
WHO,1,38,0.04030777395643671
MIX,1,38,0.04755842130107791
IND,1,38,0.06737528377893956
PAK,1,38,0.07647772877469824
BAN,1,38,0.06516920401347288
CHI,1,38,0.17659593925132475
OAS,1,38,0.07325645594869229
BLA,1,38,0.09067261731102995
BLC,1,38,0.009797871169933737
OBL,1,38,0.008038707937150178
OTH,1,38,0.13853009636168107
WBI,1,39,0.03977000443654149
WHO,1,39,0.039906283917359654
MIX,1,39,0.04310796100102573
IND,1,39,0.06287271661857456
PAK,1,39,0.07240493187246896
BAN,1,39,0.06969359370508002
CHI,1,39,0.16677090125678348
OAS,1,39,0.07108422337453993
BLA,1,39,0.08128959691358682
BLC,1,39,0.008305922605421099
OBL,1,39,0.005945526369027972
OTH,1,39,0.13503960475739216
WBI,1,40,0.03680280822428314
WHO,1,40,0.0419444637995961
MIX,1,40,0.04280534038920891
IND,1,40,0.06332007850903812
PAK,1,40,0.07231764174750047
BAN,1,40,0.0671915736945033
CHI,1,40,0.175913651131673
OAS,1,40,0.07211990289297998
BLA,1,40,0.09212515171197264
BLC,1,40,0.007571082267676069
OBL,1,40,0.006791706151885886
OTH,1,40,0.14755928000255544
WBI,1,41,0.03246413272712431
WHO,1,41,0.0405219910488339
MIX,1,41,0.03918502699191839
IND,1,41,0.06125116893995053
PAK,1,41,0.06491557275750574
BAN,1,41,0.060806256517279444
CHI,1,41,0.164848069039684
OAS,1,41,0.06897745839411396
BLA,1,41,0.0721720097532928
BLC,1,41,0.006546759372637542
OBL,1,41,0.008216851049330794
OTH,1,41,0.13681546890694266
WBI,1,42,0.029127957593761872
WHO,1,42,0.038800460548498505
MIX,1,42,0.03663067744213863
IND,1,42,0.05379699308964298
PAK,1,42,0.05889967985916643
BAN,1,42,0.056952130285251874
CHI,1,42,0.15673966260989314
OAS,1,42,0.0658753187743788
BLA,1,42,0.06725615057266877
BLC,1,42,0.005611508033689322
OBL,1,42,0.00870674460782748
OTH,1,42,0.12667422688828078
WBI,1,43,0.02867658748327424
WHO,1,43,0.04093617378465383
MIX,1,43,0.03685268829569372
IND,1,43,0.05540629342930461
PAK,1,43,0.06057043957253036
BAN,1,43,0.06101646538965257
CHI,1,43,0.1477585776093075
OAS,1,43,0.07085842697985101
BLA,1,43,0.0671327864674837
BLC,1,43,0.005566972255644169
OBL,1,43,0.009085298721211282
OTH,1,43,0.13238527238590103
WBI,1,44,0.025879295264258157
WHO,1,44,0.038547274650311804
MIX,1,44,0.034735457407427124
IND,1,44,0.053410645215101284
PAK,1,44,0.05840332861285319
BAN,1,44,0.0601524712955766
CHI,1,44,0.14977048138249732
OAS,1,44,0.06876591344839948
BLA,1,44,0.06508926229188183
BLC,1,44,0.0051438823642152125
OBL,1,44,0.010399104173543307
OTH,1,44,0.12175035126760866
WBI,1,45,0.024107216655841507
WHO,1,45,0.039740165465251234
MIX,1,45,0.03453749587401642
IND,1,45,0.053816588831982856
PAK,1,45,0.06442723795124064
BAN,1,45,0.06704082008582046
CHI,1,45,0.14689480619412176
OAS,1,45,0.0724579294483427
BLA,1,45,0.06506432225617656
BLC,1,45,0.004921203473989446
OBL,1,45,0.007170260265269689
OTH,1,45,0.12645021192471367
WBI,1,46,0.02562766811830304
WHO,1,46,0.028647861906435115
MIX,1,46,0.05685192478465028
IND,1,46,0.011490230735649564
PAK,1,46,0.006301812593389199
BAN,1,46,0.018460079999716064
CHI,1,46,0.13026826417652468
OAS,1,46,0.0279390749988465
BLA,1,46,0.02386828220662926
BLC,1,46,0.00810551160421791
OBL,1,46,0.031150327274792285
OTH,1,46,0.06094275867698784
WBI,1,47,0.02515158065100035
WHO,1,47,0.02952633012837577
MIX,1,47,0.05636514873061676
IND,1,47,0.011601570180762447
PAK,1,47,0.006858509818953615
BAN,1,47,0.020686868901973732
CHI,1,47,0.13415512420541542
OAS,1,47,0.028900602446841363
BLA,1,47,0.025166054778865028
BLC,1,47,0.008127779493240487
OBL,1,47,0.028660777282068207
OTH,1,47,0.06266362114065256
WBI,1,48,0.025034674233631826
WHO,1,48,0.03049297919084582
MIX,1,48,0.0604446259995528
IND,1,48,0.011534766513694717
PAK,1,48,0.007326135488427724
BAN,1,48,0.020041100120319007
CHI,1,48,0.13056999407278058
OAS,1,48,0.032073553953668316
BLA,1,48,0.0288602975677105
BLC,1,48,0.00783829693594699
OBL,1,48,0.02893868053706997
OTH,1,48,0.0641105885693396
WBI,1,49,0.019462135005732014
WHO,1,49,0.024960967520967096
MIX,1,49,0.04931424435050808
IND,1,49,0.009018495054143554
PAK,1,49,0.005700579589779628
BAN,1,49,0.017480292882722688
CHI,1,49,0.09869996862477862
OAS,1,49,0.02461559256222693
BLA,1,49,0.023005178828114186
BLC,1,49,0.006257276815344046
OBL,1,49,0.022684521226189084
OTH,1,49,0.051563523820678546
WBI,1,50,0.019684813895957783
WHO,1,50,0.02613693474024937
MIX,1,50,0.05302429734055958
IND,1,50,0.009018495054143554
PAK,1,50,0.005255221809328095
BAN,1,50,0.019773885452048088
CHI,1,50,0.10883119009338034
OAS,1,50,0.025527685296591673
BLA,1,50,0.028773007442741992
BLC,1,50,0.006947581375043922
OBL,1,50,0.028436984997391314
OTH,1,50,0.055248859453914986
WBI,1,51,0.02323320201170537
WHO,1,51,0.03230135445836927
MIX,1,51,0.06979201777455982
IND,1,51,0.010354568395498155
PAK,1,51,0.006524491483614964
BAN,1,51,0.026925218011648586
CHI,1,51,0.12889210863492945
OAS,1,51,0.03176313958069359
BLA,1,51,0.030904044422202584
BLC,1,51,0.009530656501662816
OBL,1,51,0.044683414149373026
OTH,1,51,0.06650594539149818
WBI,1,52,0.016500505765729315
WHO,1,52,0.023295329422078362
MIX,1,52,0.0537357563948309
IND,1,52,0.007326135488427724
PAK,1,52,0.005032542919102328
BAN,1,52,0.021911602798215447
CHI,1,52,0.09166888266590004
OAS,1,52,0.025284519948465135
BLA,1,52,0.023658964049817037
BLC,1,52,0.007014385042111652
OBL,1,52,0.03446913345471711
OTH,1,52,0.048259637126398844
WBI,1,53,0.018526883666783792
WHO,1,53,0.027096680757122425
MIX,1,53,0.06410413088152306
IND,1,53,0.008417262050533982
PAK,1,53,0.006301812593389199
BAN,1,53,0.02694236428619597
CHI,1,53,0.10282643113955231
OAS,1,53,0.029480235598099036
BLA,1,53,0.0297902046132933
BLC,1,53,0.008729012496850057
OBL,1,53,0.04453266054069018
OTH,1,53,0.05932878208063148
WBI,1,54,0.015787933317006862
WHO,1,54,0.024800638720004542
MIX,1,54,0.06171923996720508
IND,1,54,0.007415207044518032
PAK,1,54,0.005811919034892512
BAN,1,54,0.025068966782726593
CHI,1,54,0.08890365620707646
OAS,1,54,0.027842209681598288
BLA,1,54,0.02912328133706713
BLC,1,54,0.007816029046924414
OBL,1,54,0.04254948234433951
OTH,1,54,0.05282722652270977
WBI,1,55,0.0176584359949033
WHO,1,55,0.027908567990885574
MIX,1,55,0.0731043662666681
IND,1,55,0.008261386827375946
PAK,1,55,0.007259331821359996
BAN,1,55,0.028955158774946678
CHI,1,55,0.10224969281386757
OAS,1,55,0.031292619085646546
BLA,1,55,0.034913823198497965
BLC,1,55,0.009352513389482203
OBL,1,55,0.05414793502063879
OTH,1,55,0.06179161060652846
WBI,1,56,0.013650215970839501
WHO,1,56,0.022600793963464195
MIX,1,56,0.05896514745289281
IND,1,56,0.006257276815344046
PAK,1,56,0.006569027261660119
BAN,1,56,0.020308314788589927
CHI,1,56,0.08446410717264537
OAS,1,56,0.025108380946296555
BLA,1,56,0.030879104386497304
BLC,1,56,0.008261386827375946
OBL,1,56,0.05483111385585145
OTH,1,56,0.05016754985785321
WBI,1,57,0.014540931531742568
WHO,1,57,0.025219275033628984
MIX,1,57,0.06487259573169217
IND,1,57,0.006524491483614964
PAK,1,57,0.006747170373840732
BAN,1,57,0.02048645790077054
CHI,1,57,0.09470176915077498
OAS,1,57,0.0263765372261323
BLA,1,57,0.03420436825423867
BLC,1,57,0.009307977611437049
OBL,1,57,0.07081300048624495
OTH,1,57,0.055912665225678
WBI,1,58,0.01244774996362036
WHO,1,58,0.023955126973817308
MIX,1,58,0.06571276318451398
IND,1,58,0.006012330036095703
PAK,1,58,0.005277489698350671
BAN,1,58,0.017302149770542077
CHI,1,58,0.08484466539604119
OAS,1,58,0.023766963311576537
BLA,1,58,0.03683821416782904
BLC,1,58,0.008261386827375946
OBL,1,58,0.059331454227314194
OTH,1,58,0.051040896465318675
WBI,1,59,0.010621783063769074
WHO,1,59,0.02155531657385422
MIX,1,59,0.058174414713701106
IND,1,59,0.005166150253237788
PAK,1,59,0.0037410053557928816
BAN,1,59,0.015453914981668213
CHI,1,59,0.08051333830225979
OAS,1,59,0.0212881019055833
BLA,1,59,0.03295046342337738
BLC,1,59,0.007860564824969565
OBL,1,59,0.06959873249784385
OTH,1,59,0.04807013739081672
WBI,1,60,0.011289819734446373
WHO,1,60,0.02288560026406295
MIX,1,60,0.06710740107399797
IND,1,60,0.005834186923915088
PAK,1,60,0.004097291580154108
BAN,1,60,0.019707081784980356
CHI,1,60,0.08392032532271403
OAS,1,60,0.022000674354305753
BLA,1,60,0.04219007861551512
BLC,1,60,0.008773548274895208
OBL,1,60,0.07730141798964334
OTH,1,60,0.053751121238256476
WBI,1,61,0.013472072858658887
WHO,1,61,0.027573213582205564
MIX,1,61,0.003518326465567115
IND,1,61,0.0005878722701960242
PAK,1,61,0.031950635206263685
BAN,1,61,0.0
CHI,1,61,0.0013160322412342814
OAS,1,61,0.0
BLA,1,61,0.0
BLC,1,61,0.0
OBL,1,61,0.0
OTH,1,61,0.02402193064088504
WBI,1,62,0.013538876525726619
WHO,1,62,0.029248649552264236
MIX,1,62,0.0030284329070704276
IND,1,62,0.00048098640288765616
PAK,1,62,0.04242789967027624
BAN,1,62,0.0
CHI,1,62,0.0011423427068581833
OAS,1,62,0.0
BLA,1,62,0.0
BLC,1,62,0.0
OBL,1,62,0.0
OTH,1,62,0.02749972954843106
WBI,1,63,0.010198693172340116
WHO,1,63,0.023141458308932352
MIX,1,63,0.002850289794889814
IND,1,63,0.0004141827358199261
PAK,1,63,0.04171644061600492
BAN,1,63,0.0
CHI,1,63,0.001064405095279165
OAS,1,63,0.0
BLA,1,63,0.0
BLC,1,63,0.0
OBL,1,63,0.0
OTH,1,63,0.024207199477552874
WBI,1,64,0.00970879961384343
WHO,1,64,0.024391800277550037
MIX,1,64,0.0022267889022576674
IND,1,64,0.0003540594354589691
PAK,1,64,0.046939373986250275
BAN,1,64,0.0
CHI,1,64,0.0008150047382263063
OAS,1,64,0.0
BLA,1,64,0.0
BLC,1,64,0.0
OBL,1,64,0.0
OTH,1,64,0.025654834942910588
WBI,1,65,0.00977560328091116
WHO,1,65,0.025582909661367666
MIX,1,65,0.0035628622436122675
IND,1,65,0.0006212741037298892
PAK,1,65,0.05080062594276507
BAN,1,65,0.0
CHI,1,65,0.0015364843425577906
OAS,1,65,0.0
BLA,1,65,0.0
BLC,1,65,0.0
OBL,1,65,0.0
OTH,1,65,0.03081319143499047
WBI,1,66,0.009040762943166131
WHO,1,66,0.0009998282171136926
MIX,1,66,0.0023603962363931276
IND,1,66,0.006546759372637542
PAK,1,66,0.017235346103474346
BAN,1,66,0.0
CHI,1,66,0.06468688153724389
OAS,1,66,0.030867747763095785
BLA,1,66,0.0
BLC,1,66,0.017190810325429195
OBL,1,66,0.0
OTH,1,66,0.0
WBI,1,67,0.007281599710382573
WHO,1,67,0.00116461059588076
MIX,1,67,0.002716682460754354
IND,1,67,0.005656043811734475
PAK,1,67,0.012692696742868704
BAN,1,67,0.0
CHI,1,67,0.05586478926427945
OAS,1,67,0.024756325620849617
BLA,1,67,0.0
BLC,1,67,0.01307125085625251
OBL,1,67,0.0
OTH,1,67,0.0
WBI,1,68,0.00737067126647288
WHO,1,68,0.002068686890197373
MIX,1,68,0.005099346586170058
IND,1,68,0.005500168588576438
PAK,1,68,0.012336410518507476
BAN,1,68,0.0
CHI,1,68,0.058039025948443845
OAS,1,68,0.025196561786825958
BLA,1,68,0.0
BLC,1,68,0.009686531724820853
OBL,1,68,0.0
OTH,1,68,0.0
WBI,1,69,0.006724902484818155
WHO,1,69,0.0023603962363931276
MIX,1,69,0.005700579589779628
IND,1,69,0.004653988805718524
PAK,1,69,0.008550869384669443
BAN,1,69,0.0
CHI,1,69,0.05365870949881279
OAS,1,69,0.023625339537392948
BLA,1,69,0.0
BLC,1,69,0.007303867599405148
OBL,1,69,0.0
