NewEthpop_ETH,DC1117EW_C_SEX,DC1117EW_C_AGE,Rate
BLA,1,47,0.00237379
BLC,1,47,0.002343189
OBL,1,47,0.002453827
OTH,1,47,0.0023236
WBI,1,48,0.002437089
WHO,1,48,0.002363569
MIX,1,48,0.002492519
IND,1,48,0.002436347
PAK,1,48,0.0028160520000000003
BAN,1,48,0.002734835
CHI,1,48,0.0025159460000000002
OAS,1,48,0.0023462979999999997
BLA,1,48,0.002517334
BLC,1,48,0.002545613
OBL,1,48,0.002619624
OTH,1,48,0.002504221
WBI,1,49,0.0027069570000000003
WHO,1,49,0.002667353
MIX,1,49,0.002795738
IND,1,49,0.00283512
PAK,1,49,0.003159794
BAN,1,49,0.003005295
CHI,1,49,0.002793634
OAS,1,49,0.002693833
BLA,1,49,0.002832155
BLC,1,49,0.002904982
OBL,1,49,0.002995211
OTH,1,49,0.002824733
WBI,1,50,0.0030607390000000003
WHO,1,50,0.003052788
MIX,1,50,0.00317314
IND,1,50,0.0032203590000000003
PAK,1,50,0.003563831
BAN,1,50,0.003347809
CHI,1,50,0.0032084709999999996
OAS,1,50,0.003073282
BLA,1,50,0.0033155940000000003
BLC,1,50,0.003309157
OBL,1,50,0.0034090740000000002
OTH,1,50,0.003247068
WBI,1,51,0.003277651
WHO,1,51,0.003240108
MIX,1,51,0.003315094
IND,1,51,0.003364194
PAK,1,51,0.003765175
BAN,1,51,0.0037567190000000004
CHI,1,51,0.003404233
OAS,1,51,0.003186005
BLA,1,51,0.003437257
BLC,1,51,0.003400933
OBL,1,51,0.0034441009999999998
OTH,1,51,0.0034046540000000004
WBI,1,52,0.003585213
WHO,1,52,0.003609638
MIX,1,52,0.003682538
IND,1,52,0.003817663
PAK,1,52,0.004106332
BAN,1,52,0.004166673
CHI,1,52,0.003729439
OAS,1,52,0.003638558
BLA,1,52,0.003856283
BLC,1,52,0.003861755
OBL,1,52,0.0038900479999999997
OTH,1,52,0.003773513
WBI,1,53,0.004210673
WHO,1,53,0.004299765
MIX,1,53,0.0044304190000000005
IND,1,53,0.004517949
PAK,1,53,0.004697904
BAN,1,53,0.004783101
CHI,1,53,0.004422298
OAS,1,53,0.004351622
BLA,1,53,0.0047307090000000005
BLC,1,53,0.004660676
OBL,1,53,0.004738532
OTH,1,53,0.004456095
WBI,1,54,0.0048677040000000005
WHO,1,54,0.004903686
MIX,1,54,0.005010922
IND,1,54,0.0051793790000000004
PAK,1,54,0.005424029
BAN,1,54,0.005089485
CHI,1,54,0.005015948
OAS,1,54,0.004939267
BLA,1,54,0.005248349
BLC,1,54,0.005159336
OBL,1,54,0.005284849
OTH,1,54,0.005108959000000001
WBI,1,55,0.005861843
WHO,1,55,0.005844654
MIX,1,55,0.005986765
IND,1,55,0.006271046
PAK,1,55,0.0067341119999999996
BAN,1,55,0.006110066999999999
CHI,1,55,0.005983508
OAS,1,55,0.0059084459999999995
BLA,1,55,0.006288105
BLC,1,55,0.0062117480000000004
OBL,1,55,0.006416636
OTH,1,55,0.006109676999999999
WBI,1,56,0.006661676
WHO,1,56,0.006573998
MIX,1,56,0.006858184
IND,1,56,0.007093502
PAK,1,56,0.00768742
BAN,1,56,0.0075495959999999996
CHI,1,56,0.0067959430000000005
OAS,1,56,0.006659391999999999
BLA,1,56,0.007205552
BLC,1,56,0.0071839669999999994
OBL,1,56,0.0072294180000000005
OTH,1,56,0.006782152
WBI,1,57,0.007334746999999999
WHO,1,57,0.007290041999999999
MIX,1,57,0.007550431
IND,1,57,0.007548558
PAK,1,57,0.008170783000000001
BAN,1,57,0.008415378000000001
CHI,1,57,0.007564849
OAS,1,57,0.0073644190000000005
BLA,1,57,0.007832892
BLC,1,57,0.00771835
OBL,1,57,0.007700126
OTH,1,57,0.007490933000000001
WBI,1,58,0.008179386
WHO,1,58,0.008249418
MIX,1,58,0.008413007
IND,1,58,0.008172506999999999
PAK,1,58,0.009261937
BAN,1,58,0.009182807
CHI,1,58,0.008578551
OAS,1,58,0.00825148
BLA,1,58,0.008885361
BLC,1,58,0.008674177
OBL,1,58,0.008668435
OTH,1,58,0.008482591999999999
WBI,1,59,0.008798671
WHO,1,59,0.008908413
MIX,1,59,0.009112076
IND,1,59,0.008840961
PAK,1,59,0.01025105
BAN,1,59,0.010284578
CHI,1,59,0.009197225
OAS,1,59,0.008893004
BLA,1,59,0.009696419
BLC,1,59,0.00961827
OBL,1,59,0.009580125
OTH,1,59,0.009235616
WBI,1,60,0.009214202
WHO,1,60,0.009226161
MIX,1,60,0.009434481
IND,1,60,0.00916823
PAK,1,60,0.010423446
BAN,1,60,0.010683448
CHI,1,60,0.009498963000000001
OAS,1,60,0.009090652
BLA,1,60,0.009894103000000001
BLC,1,60,0.009831723
OBL,1,60,0.009989975
OTH,1,60,0.009427479
WBI,1,61,0.009755853
WHO,1,61,0.009670324000000001
MIX,1,61,0.010004064
IND,1,61,0.009975062
PAK,1,61,0.01106798
BAN,1,61,0.011000331
CHI,1,61,0.010190326999999999
OAS,1,61,0.009714223000000001
BLA,1,61,0.010664016
BLC,1,61,0.010542817
OBL,1,61,0.010781338
OTH,1,61,0.009902837
WBI,1,62,0.010896928
WHO,1,62,0.010806473999999998
MIX,1,62,0.011324041000000002
IND,1,62,0.011530253999999998
PAK,1,62,0.012615682
BAN,1,62,0.012475353
CHI,1,62,0.01150555
OAS,1,62,0.011073416
BLA,1,62,0.012375529
BLC,1,62,0.012198408
OBL,1,62,0.012134306000000001
OTH,1,62,0.011335669
WBI,1,63,0.012078211
WHO,1,63,0.011911298999999998
MIX,1,63,0.01254612
IND,1,63,0.012731909
PAK,1,63,0.013987591
BAN,1,63,0.013716708999999999
CHI,1,63,0.012701187
OAS,1,63,0.012256053000000001
BLA,1,63,0.013555734
BLC,1,63,0.013447438
OBL,1,63,0.013124735
OTH,1,63,0.012468617
WBI,1,64,0.012568663999999998
WHO,1,64,0.012404995
MIX,1,64,0.013140242
IND,1,64,0.013215794
PAK,1,64,0.014476656000000001
BAN,1,64,0.014320854
CHI,1,64,0.013262008
OAS,1,64,0.012781124
BLA,1,64,0.013984119
BLC,1,64,0.01403561
OBL,1,64,0.013795459
OTH,1,64,0.012922458999999999
WBI,1,65,0.012402373000000001
WHO,1,65,0.012259316999999999
MIX,1,65,0.012932078999999999
IND,1,65,0.013013781
PAK,1,65,0.014318137
BAN,1,65,0.013959046999999999
CHI,1,65,0.013066503
OAS,1,65,0.012522962
BLA,1,65,0.013834876999999999
BLC,1,65,0.013902383999999999
OBL,1,65,0.013755558000000001
OTH,1,65,0.012791828
WBI,1,66,0.013881518999999998
WHO,1,66,0.013638205
MIX,1,66,0.014226415
IND,1,66,0.014417967
PAK,1,66,0.015958115
BAN,1,66,0.01551694
CHI,1,66,0.014461753
OAS,1,66,0.013879263999999999
BLA,1,66,0.015449137
BLC,1,66,0.015306014
OBL,1,66,0.015028159
OTH,1,66,0.014236296
WBI,1,67,0.016484084
WHO,1,67,0.016171008
MIX,1,67,0.016830298
IND,1,67,0.017084945
PAK,1,67,0.018777773
BAN,1,67,0.018613965
CHI,1,67,0.017053255
OAS,1,67,0.01644107
BLA,1,67,0.018264425
BLC,1,67,0.017958967
OBL,1,67,0.017866486
OTH,1,67,0.016818307
WBI,1,68,0.018061093
WHO,1,68,0.017723678
MIX,1,68,0.018537311
IND,1,68,0.018689086
PAK,1,68,0.020353222
BAN,1,68,0.020166402
CHI,1,68,0.018898426
OAS,1,68,0.017991077
BLA,1,68,0.019809514
BLC,1,68,0.019622105
OBL,1,68,0.019724247
OTH,1,68,0.018296616
WBI,1,69,0.020099508000000002
WHO,1,69,0.01962802
MIX,1,69,0.020505434
IND,1,69,0.020745315
PAK,1,69,0.022308637000000003
BAN,1,69,0.022277783
CHI,1,69,0.021084995
OAS,1,69,0.019952155
BLA,1,69,0.021872766000000002
BLC,1,69,0.021857252999999997
OBL,1,69,0.021474442000000003
OTH,1,69,0.020226436
WBI,1,70,0.024342700000000002
WHO,1,70,0.023674834
MIX,1,70,0.024587077000000002
IND,1,70,0.024989054
PAK,1,70,0.026885522999999998
BAN,1,70,0.027043605
CHI,1,70,0.025316353
OAS,1,70,0.024054712000000002
BLA,1,70,0.026434622
BLC,1,70,0.02642905
OBL,1,70,0.025881465
OTH,1,70,0.024569485
WBI,1,71,0.028272683
WHO,1,71,0.027438211
MIX,1,71,0.028628342999999997
IND,1,71,0.028736087999999996
PAK,1,71,0.031225826
BAN,1,71,0.031364326
CHI,1,71,0.02924845
OAS,1,71,0.027890631000000003
BLA,1,71,0.030666706000000002
BLC,1,71,0.030410755
OBL,1,71,0.029784482
OTH,1,71,0.02832887
WBI,1,72,0.029859264
WHO,1,72,0.028928577999999996
MIX,1,72,0.030418972000000002
IND,1,72,0.030192346000000002
PAK,1,72,0.032795048
BAN,1,72,0.033006491
CHI,1,72,0.031135974
OAS,1,72,0.029335942
BLA,1,72,0.032102291
BLC,1,72,0.031892937999999996
OBL,1,72,0.031608477
OTH,1,72,0.029804526
WBI,1,73,0.031416109
WHO,1,73,0.030393057
MIX,1,73,0.031972692000000004
IND,1,73,0.031692262
PAK,1,73,0.034222496
BAN,1,73,0.034609645
CHI,1,73,0.03300488
OAS,1,73,0.030863055
BLA,1,73,0.033428875
BLC,1,73,0.033507132
OBL,1,73,0.033836672000000005
OTH,1,73,0.031507978
WBI,1,74,0.033681002
WHO,1,74,0.032536356
MIX,1,74,0.034006845
IND,1,74,0.033946522
PAK,1,74,0.036595548
BAN,1,74,0.036968052
CHI,1,74,0.035282608
OAS,1,74,0.033076567
BLA,1,74,0.035625669
BLC,1,74,0.03579066
OBL,1,74,0.035627902999999995
OTH,1,74,0.033413919
WBI,1,75,0.037495377
WHO,1,75,0.03614738
MIX,1,75,0.037763825
IND,1,75,0.037596517999999995
PAK,1,75,0.040662300000000005
BAN,1,75,0.040965647
CHI,1,75,0.038896897
OAS,1,75,0.036604775
BLA,1,75,0.03941743
BLC,1,75,0.039593979
OBL,1,75,0.038695792
OTH,1,75,0.037234276000000004
WBI,1,76,0.040137817
WHO,1,76,0.03863719
MIX,1,76,0.040531811
IND,1,76,0.039972778
PAK,1,76,0.043185582
BAN,1,76,0.043499314000000004
CHI,1,76,0.04158403
OAS,1,76,0.039209171
BLA,1,76,0.041734156
BLC,1,76,0.042107217999999995
OBL,1,76,0.041495237000000004
OTH,1,76,0.040007335
WBI,1,77,0.041716151
WHO,1,77,0.040129616
MIX,1,77,0.041678732999999996
IND,1,77,0.041534117999999995
PAK,1,77,0.044649652000000005
BAN,1,77,0.044835655999999995
CHI,1,77,0.043241809000000006
OAS,1,77,0.04047613
BLA,1,77,0.04300028400000001
BLC,1,77,0.043531729000000005
OBL,1,77,0.043205205
OTH,1,77,0.04080798
WBI,1,78,0.046117505999999996
